 0.5    1.0045  1.0197  1.0009  1.0379  0.9963  1.0081  0.9820  1.0276  0.9949  1.0191  # rmtn  Y
 1.0    1.0210  1.0032  0.9968  0.9962  0.9992  1.0070  1.0019  1.0088  1.0173  1.0090  # rmtn  Y
 1.5    1.0321  1.0065  0.9880  1.0319  1.0050  1.0043  1.0173  0.9901  1.0045  1.0225  # rmtn  Y
 2.0    0.9930  1.0256  0.9756  1.0024  0.9742  1.0274  1.0750  0.8352  1.0526  1.1749  # rmtn  Y
 2.5    1.1047  1.1014  1.2957  1.0748  0.6244  1.0306  0.7831  0.5353  1.0663  1.9920  # rmtn  Y
