# 1st column: wave-vector q/pi
# 2nd column: frequency omega/t
# 3rd column: S(q,omega)

 0  0  0.0108308 0.0108308 i
 0  0.02  0.0125104 0.0125104 i
 0  0.04  0.0155579 0.0155579 i
 0  0.06  0.0181526 0.0181526 i
 0  0.08  0.0206241 0.0206241 i
 0  0.1  0.0235712 0.0235712 i
 0  0.12  0.0249945 0.0249945 i
 0  0.14  0.0217716 0.0217716 i
 0  0.16  0.0163192 0.0163192 i
 0  0.18  0.0118653 0.0118653 i
 0  0.2  0.00892186 0.00892186 i
 0  0.22  0.00566959 0.00566959 i
 0  0.24  0.00601709 0.00601709 i
 0  0.26  0.00414338 0.00414338 i
 0  0.28  0.000449957 0.000449957 i
 0  0.3  0.0025108 0.0025108 i
 0  0.32  0.00224365 0.00224365 i
 0  0.34  0.000438193 0.000438193 i
 0  0.36  0.00454093 0.00454093 i
 0  0.38  0.0017585 0.0017585 i
 0  0.4  9.29156e-05 9.29156e-05 i
 0  0.42  0.00516633 0.00516633 i
 0  0.44  0.0116214 0.0116214 i
 0  0.46  0.0135587 0.0135587 i
 0  0.48  0.00908132 0.00908132 i
 0  0.5  0.00595632 0.00595632 i
 0  0.52  0.00075644 0.00075644 i
 0  0.54  0.00465126 0.00465126 i
 0  0.56  0.00183191 0.00183191 i
 0  0.58  0.00906687 0.00906687 i
 0  0.6  0.0131654 0.0131654 i
 0  0.62  0.0021895 0.0021895 i
 0  0.64  0.00643727 0.00643727 i
 0  0.66  0.0140069 0.0140069 i
 0  0.68  0.0159255 0.0159255 i
 0  0.7  0.0083588 0.0083588 i
 0  0.72  0.0148497 0.0148497 i
 0  0.74  0.00489134 0.00489134 i
 0  0.76  0.00546859 0.00546859 i
 0  0.78  0.00884205 0.00884205 i
 0  0.8  0.00444513 0.00444513 i
 0  0.82  0.0167298 0.0167298 i
 0  0.84  0.000443787 0.000443787 i
 0  0.86  0.00168478 0.00168478 i
 0  0.88  0.0105207 0.0105207 i
 0  0.9  0.0254912 0.0254912 i
 0  0.92  0.00733406 0.00733406 i
 0  0.94  0.00274177 0.00274177 i
 0  0.96  0.0121486 0.0121486 i
 0  0.98  0.020627 0.020627 i
 0  1  0.00551893 0.00551893 i
 0  1.02  0.0111431 0.0111431 i
 0  1.04  0.0199695 0.0199695 i
 0  1.06  0.00887016 0.00887016 i
 0  1.08  0.00691722 0.00691722 i
 0  1.1  0.00664983 0.00664983 i
 0  1.12  0.00081339 0.00081339 i
 0  1.14  0.00669855 0.00669855 i
 0  1.16  0.0046022 0.0046022 i
 0  1.18  0.00116029 0.00116029 i
 0  1.2  0.00612689 0.00612689 i
 0  1.22  0.0138335 0.0138335 i
 0  1.24  0.018104 0.018104 i
 0  1.26  0.00963286 0.00963286 i
