# 1st column: wave-vector q/pi
# 2nd column: frequency omega/t
# 3rd column: S(q,omega)

 0  0  0.0924689 0.0924689 i
 0  0.003  0.108467 0.108467 i
 0  0.006  0.140469 0.140469 i
 0  0.009  0.172785 0.172785 i
 0  0.012  0.193902 0.193902 i
 0  0.015  0.208513 0.208513 i
 0  0.018  0.229272 0.229272 i
 0  0.021  0.250053 0.250053 i
 0  0.024  0.263876 0.263876 i
 0  0.027  0.254559 0.254559 i
 0  0.03  0.204008 0.204008 i
 0  0.033  0.104179 0.104179 i
 0  0.036  0.051535 0.051535 i
 0  0.039  0.0209623 0.0209623 i
 0  0.042  0.00761067 0.00761067 i
 0  0.045  0.0365279 0.0365279 i
 0  0.048  0.0586519 0.0586519 i
 0  0.051  0.0736402 0.0736402 i
 0  0.054  0.094974 0.094974 i
 0  0.057  0.0819746 0.0819746 i
 0  0.06  0.0431092 0.0431092 i
 0  0.063  0.014774 0.014774 i
 0  0.066  0.0670599 0.0670599 i
 0  0.069  0.0212981 0.0212981 i
 0  0.072  0.00205991 0.00205991 i
 0  0.075  0.00152631 0.00152631 i
 0  0.078  0.0906386 0.0906386 i
 0  0.081  0.00177936 0.00177936 i
 0  0.084  0.0129747 0.0129747 i
 0  0.087  0.0554082 0.0554082 i
 0  0.09  0.00265014 0.00265014 i
 0  0.093  0.0955339 0.0955339 i
 0  0.096  0.0631365 0.0631365 i
 0  0.099  0.0498061 0.0498061 i
 0  0.102  0.0076994 0.0076994 i
 0  0.105  0.0311898 0.0311898 i
 0  0.108  0.0445287 0.0445287 i
 0  0.111  0.0322783 0.0322783 i
 0  0.114  0.0399587 0.0399587 i
 0  0.117  0.0420545 0.0420545 i
 0  0.12  0.0266214 0.0266214 i
 0  0.123  0.0198049 0.0198049 i
 0  0.126  0.001943 0.001943 i
 0  0.129  0.010124 0.010124 i
 0  0.132  0.0732134 0.0732134 i
 0  0.135  0.0770229 0.0770229 i
 0  0.138  0.151465 0.151465 i
 0  0.141  0.23183 0.23183 i
 0  0.144  0.228656 0.228656 i
 0  0.147  0.042096 0.042096 i
 0  0.15  0.0187221 0.0187221 i
 0  0.153  0.131508 0.131508 i
 0  0.156  0.176073 0.176073 i
 0  0.159  0.230774 0.230774 i
 0  0.162  0.210636 0.210636 i
 0  0.165  0.132626 0.132626 i
 0  0.168  0.275221 0.275221 i
 0  0.171  0.468574 0.468574 i
 0  0.174  0.333585 0.333585 i
 0  0.177  0.205184 0.205184 i
 0  0.18  0.117785 0.117785 i
 0  0.183  0.0342284 0.0342284 i
 0  0.186  0.0427959 0.0427959 i
 0  0.189  0.0435527 0.0435527 i
 0  0.192  0.0283243 0.0283243 i
 0  0.195  0.045791 0.045791 i
 0  0.198  0.119592 0.119592 i
 0  0.201  0.147683 0.147683 i
 0  0.204  0.280557 0.280557 i
 0  0.207  0.208538 0.208538 i
 0  0.21  0.0942697 0.0942697 i
 0  0.213  0.112381 0.112381 i
 0  0.216  0.14595 0.14595 i
 0  0.219  0.0682917 0.0682917 i
 0  0.222  0.146869 0.146869 i
