# Fig. 3D
# Two-orbital Haldane model
# Inverse correlation length 1/xi
# for system size L=60
# in functon of interacton U/W (W=1) and Hund exchange J_H/U

# 1st column: interaction U/W (W=1)
# 2nd column: Hund exchange J_H/U
# 3rd column: Inverse correlation length 1/xi

 4  0.0125  0.0257879 
 4  0.025  0.00521167 
 4  0.05  0.0391463 
 4  0.075  0.0720923 
 4  0.1  0.0923515 
 4  0.125  0.105481 
 4  0.15  0.114556 
 4  0.175  0.121105 
 4  0.2  0.126042 
 4  0.225  0.129839 
 4  0.25  0.13281 
 4  0.275  0.135218 
 4  0.3  0.135218 
 4  0.325  0.138872 
 4  0.35  0.140211 
 4  0.375  0.141226 
 4  0.4  0.142165 

 3.9  0.0125  0.0272653 
 3.9  0.025  0.0030824 
 3.9  0.05  0.0356971 
 3.9  0.075  0.0689199 
 3.9  0.1  0.0896427 
 3.9  0.125  0.103185 
 3.9  0.15  0.112564 
 3.9  0.175  0.11936 
 3.9  0.2  0.124465 
 3.9  0.225  0.128401 
 3.9  0.25  0.131548 
 3.9  0.275  0.134048 
 3.9  0.3  0.136052 
 3.9  0.325  0.137749 
 3.9  0.35  0.139124 
 3.9  0.375  0.140293 
 3.9  0.4  0.141258 

 3.8  0.0125  0.0302885 
 3.8  0.025  7.94894e-09 
 3.8  0.05 -3.90383e-08 
 3.8  0.075  0.0656194 
 3.8  0.1  0.0868003 
 3.8  0.125  0.100757 
 3.8  0.15  0.110441 
 3.8  0.175  0.117489 
 3.8  0.2  0.122771 
 3.8  0.225  0.126893 
 3.8  0.25  0.13013 
 3.8  0.275  0.132755 
 3.8  0.3  0.134901 
 3.8  0.325  0.13666 
 3.8  0.35  0.138514 
 3.8  0.375  0.139286 
 3.8  0.4  0.140254 

 3.7  0.0125  0.0303323 
 3.7  0.025  8.97819e-09 
 3.7  0.05  0.028654 
 3.7  0.075  0.0621809 
 3.7  0.1  0.0838097 
 3.7  0.125  0.0981691 
 3.7  0.15  0.108188 
 3.7  0.175  0.115497 
 3.7  0.2  0.120994 
 3.7  0.225  0.125275 
 3.7  0.25  0.128664 
 3.7  0.275  0.131389 
 3.7  0.3  0.133587 
 3.7  0.325  0.135409 
 3.7  0.35  0.136897 
 3.7  0.375  0.138197 
 3.7  0.4  0.139297 

 3.6  0.0125  0.030293 
 3.6  0.025  2.03773e-08 
 3.6  0.05  0.0251429 
 3.6  0.075  0.0586414 
 3.6  0.1  0.0806673 
 3.6  0.125  0.0954399 
 3.6  0.15  0.1058 
 3.6  0.175  0.11338 
 3.6  0.2  0.119095 
 3.6  0.225  0.123562 
 3.6  0.25  0.127049 
 3.6  0.275  0.129896 
 3.6  0.3  0.132251 
 3.6  0.325  0.134122 
 3.6  0.35  0.135703 
 3.6  0.375  0.137025 
 3.6  0.4  0.138136 

 3.5  0.0125  0.033592 
 3.5  0.025  1.35478e-10 
 3.5  0.05  0.021635 
 3.5  0.075  0.0549668 
 3.5  0.1  0.0773688 
 3.5  0.125  0.092548 
 3.5  0.15  0.10326 
 3.5  0.175  0.111106 
 3.5  0.2  0.117074 
 3.5  0.225  0.121699 
 3.5  0.25  0.125383 
 3.5  0.275  0.128333 
 3.5  0.3  0.130761 
 3.5  0.325  0.132749 
