# 1st column: hole doping
# 2nd column:nteraction units of W=2
# 3rd column: position of maximum of S(q)

 0  12.5  1
 0.0166667  12.5  1
 0.0333333  12.5  1
 0.05  12.5  1
 0.0666667  12.5  0.916667
 0.0833333  12.5  0.0666667
 0.1  12.5  0.05
 0.116667  12.5  0
 0.133333  12.5  0
 0.15  12.5  0
 0.166667  12.5  0
 0.183333  12.5  0
 0.2  12.5  0
 0.216667  12.5  0
 0.233333  12.5  0
 0.25  12.5  0
 0.266667  12.5  0
 0.283333  12.5  0
 0.3  12.5  0
 0.316667  12.5  0
 0.333333  12.5  0
 0.35  12.5  0
 0.366667  12.5  0
 0.383333  12.5  0
 0.4  12.5  0
 0.416667  12.5  0
 0.433333  12.5  0
 0.45  12.5  0
 0.466667  12.5  0
 0.483333  12.5  0
 0.5  12.5  0

 0  10.25  1
 0.0166667  10.25  1
 0.0333333  10.25  1
 0.05  10.25  0.933333
 0.0666667  10.25  1
 0.0833333  10.25  1
 0.1  10.25  0.0166667
 0.116667  10.25  0.0166667
 0.133333  10.25  0
 0.15  10.25  0
 0.166667  10.25  0
 0.183333  10.25  0
 0.2  10.25  0
 0.216667  10.25  0
 0.233333  10.25  0
 0.25  10.25  0
 0.266667  10.25  0
 0.283333  10.25  0
 0.3  10.25  0
 0.316667  10.25  0
 0.333333  10.25  0
 0.35  10.25  0
 0.366667  10.25  0
 0.383333  10.25  0
 0.4  10.25  0
 0.416667  10.25  0
 0.433333  10.25  0
 0.45  10.25  0
 0.466667  10.25  0
 0.483333  10.25  0
 0.5  10.25  0

 0  8.45  1
 0.0166667  8.45  1
 0.0333333  8.45  1
 0.05  8.45  0.933333
 0.0666667  8.45  0.866667
 0.0833333  8.45  0.816667
 0.1  8.45  0.2
 0.116667  8.45  0
 0.133333  8.45  0
 0.15  8.45  0
 0.166667  8.45  0
 0.183333  8.45  0
 0.2  8.45  0
 0.216667  8.45  0
 0.233333  8.45  0
 0.25  8.45  0
 0.266667  8.45  0
 0.283333  8.45  0
 0.3  8.45  0
 0.316667  8.45  0
 0.333333  8.45  0
 0.35  8.45  0
 0.366667  8.45  0
 0.383333  8.45  0
 0.4  8.45  0
 0.416667  8.45  0
 0.433333  8.45  0
 0.45  8.45  0
 0.466667  8.45  0
 0.483333  8.45  0
 0.5  8.45  0

 0  6.95  1
 0.0166667  6.95  1
 0.0333333  6.95  1
 0.05  6.95  1
 0.0666667  6.95  0.866667
 0.0833333  6.95  0.616667
 0.1  6.95  0.6
 0.116667  6.95  0.533333
 0.133333  6.95  0.45
 0.15  6.95  0.316667
 0.166667  6.95  0
 0.183333  6.95  0
 0.2  6.95  0
 0.216667  6.95  0
 0.233333  6.95  0
 0.25  6.95  0
 0.266667  6.95  0
 0.283333  6.95  0
 0.3  6.95  0
 0.316667  6.95  0
 0.333333  6.95  0
 0.35  6.95  0
 0.366667  6.95  0
 0.383333  6.95  0
 0.4  6.95  0
 0.416667  6.95  0
 0.433333  6.95  0
 0.45  6.95  0
 0.466667  6.95  0
 0.483333  6.95  0
 0.5  6.95  0

 0  5.7  1
 0.0166667  5.7  1
 0.0333333  5.7  1
 0.05  5.7  0.8
 0.0666667  5.7  0.75
 0.0833333  5.7  0.716667
 0.1  5.7  0.65
 0.116667  5.7  0.616667
 0.133333  5.7  0.566667
 0.15  5.7  0.533333
 0.166667  5.7  0.466667
 0.183333  5.7  0.4
 0.2  5.7  0.283333
 0.216667  5.7  0
 0.233333  5.7  0
 0.25  5.7  0
 0.266667  5.7  0
 0.283333  5.7  0
 0.3  5.7  0
 0.316667  5.7  0
 0.333333  5.7  0
 0.35  5.7  0
 0.366667  5.7  0
 0.383333  5.7  0
 0.4  5.7  0
 0.416667  5.7  0
 0.433333  5.7  0
 0.45  5.7  0
 0.466667  5.7  0
 0.483333  5.7  0
 0.5  5.7  0

 0  4.685  1
 0.0166667  4.685  1
 0.0333333  4.685  0.883333
 0.05  4.685  0.85
 0.0666667  4.685  0.816667
 0.0833333  4.685  0.783333
 0.1  4.685  0.75
 0.116667  4.685  0.683333
 0.133333  4.685  0.65
 0.15  4.685  0.616667
 0.166667  4.685  0.583333
 0.183333  4.685  0.55
 0.2  4.685  0.516667
 0.216667  4.685  0.45
 0.233333  4.685  0.4
 0.25  4.685  0.316667
 0.266667  4.685  0
 0.283333  4.685  0
 0.3  4.685  0
 0.316667  4.685  0
 0.333333  4.685  0
 0.35  4.685  0
 0.366667  4.685  0
 0.383333  4.685  0
 0.4  4.685  0
 0.416667  4.685  0
 0.433333  4.685  0
 0.45  4.685  0
 0.466667  4.685  0
 0.483333  4.685  0
 0.5  4.685  0

 0  3.85  1
 0.0166667  3.85  0.966667
 0.0333333  3.85  0.916667
 0.05  3.85  0.9
 0.0666667  3.85  0.866667
 0.0833333  3.85  0.85
 0.1  3.85  0.816667
 0.116667  3.85  0.783333
 0.133333  3.85  0.766667
 0.15  3.85  0.75
 0.166667  3.85  0.716667
 0.183333  3.85  0.683333
 0.2  3.85  0.683333
 0.216667  3.85  0.65
 0.233333  3.85  0.633333
 0.25  3.85  0.6
 0.266667  3.85  0.566667
 0.283333  3.85  0.566667
 0.3  3.85  0.533333
 0.316667  3.85  0.5
 0.333333  3.85  0.466667
 0.35  3.85  0.416667
 0.366667  3.85  0.383333
 0.383333  3.85  0.316667
 0.4  3.85  0
 0.416667  3.85  0
 0.433333  3.85  0
 0.45  3.85  0
 0.466667  3.85  0.516667
 0.483333  3.85  0.5
 0.5  3.85  0.5

 0  3.165  1
 0.0166667  3.165  0.966667
 0.0333333  3.165  1
 0.05  3.165  0.933333
 0.0666667  3.165  0.933333
 0.0833333  3.165  0.9
 0.1  3.165  0.883333
 0.116667  3.165  0.866667
 0.133333  3.165  0.85
 0.15  3.165  0.833333
 0.166667  3.165  0.816667
 0.183333  3.165  0.8
 0.2  3.165  0.8
 0.216667  3.165  0.766667
 0.233333  3.165  0.766667
 0.25  3.165  0.733333
 0.266667  3.165  0.733333
 0.283333  3.165  0.7
 0.3  3.165  0.7
 0.316667  3.165  0.666667
 0.333333  3.165  0.666667
 0.35  3.165  0.65
 0.366667  3.165  0.633333
 0.383333  3.165  0.616667
 0.4  3.165  0.6
 0.416667  3.165  0.583333
 0.433333  3.165  0.566667
 0.45  3.165  0.55
 0.466667  3.165  0.533333
 0.483333  3.165  0.516667
 0.5  3.165  0.5

 0  2.6  1
 0.0166667  2.6  1
 0.0333333  2.6  0.966667
 0.05  2.6  0.933333
 0.0666667  2.6  0.933333
 0.0833333  2.6  0.9
 0.1  2.6  0.9
 0.116667  2.6  0.866667
 0.133333  2.6  0.866667
 0.15  2.6  0.833333
 0.166667  2.6  0.833333
 0.183333  2.6  0.8
 0.2  2.6  0.8
 0.216667  2.6  0.766667
 0.233333  2.6  0.766667
 0.25  2.6  0.733333
 0.266667  2.6  0.733333
 0.283333  2.6  0.716667
 0.3  2.6  0.7
 0.316667  2.6  0.683333
 0.333333  2.6  0.666667
 0.35  2.6  0.65
 0.366667  2.6  0.633333
 0.383333  2.6  0.616667
 0.4  2.6  0.6
 0.416667  2.6  0.583333
 0.433333  2.6  0.566667
 0.45  2.6  0.55
 0.466667  2.6  0.533333
 0.483333  2.6  0.516667
 0.5  2.6  0.5

 0  2.135  1
 0.0166667  2.135  1
 0.0333333  2.135  0.966667
 0.05  2.135  0.933333
 0.0666667  2.135  0.933333
 0.0833333  2.135  0.9
 0.1  2.135  0.9
 0.116667  2.135  0.866667
 0.133333  2.135  0.866667
 0.15  2.135  0.833333
 0.166667  2.135  0.833333
 0.183333  2.135  0.8
 0.2  2.135  0.8
 0.216667  2.135  0.783333
 0.233333  2.135  0.766667
 0.25  2.135  0.75
 0.266667  2.135  0.733333
 0.283333  2.135  0.716667
 0.3  2.135  0.7
 0.316667  2.135  0.683333
 0.333333  2.135  0.666667
 0.35  2.135  0.65
 0.366667  2.135  0.633333
 0.383333  2.135  0.616667
 0.4  2.135  0.6
 0.416667  2.135  0.583333
 0.433333  2.135  0.566667
 0.45  2.135  0.55
 0.466667  2.135  0.533333
 0.483333  2.135  0.516667
 0.5  2.135  0.5

 0  1.755  1
 0.0166667  1.755  1
 0.0333333  1.755  0.966667
 0.05  1.755  0.933333
 0.0666667  1.755  0.933333
 0.0833333  1.755  0.9
 0.1  1.755  0.9
 0.116667  1.755  0.866667
 0.133333  1.755  0.866667
 0.15  1.755  0.85
 0.166667  1.755  0.833333
 0.183333  1.755  0.816667
 0.2  1.755  0.8
 0.216667  1.755  0.783333
 0.233333  1.755  0.766667
 0.25  1.755  0.75
 0.266667  1.755  0.733333
 0.283333  1.755  0.716667
 0.3  1.755  0.7
 0.316667  1.755  0.683333
 0.333333  1.755  0.666667
 0.35  1.755  0.65
 0.366667  1.755  0.633333
 0.383333  1.755  0.616667
 0.4  1.755  0.6
 0.416667  1.755  0.583333
 0.433333  1.755  0.566667
 0.45  1.755  0.55
 0.466667  1.755  0.533333
 0.483333  1.755  0.516667
 0.5  1.755  0.5

 0  1.445  1
 0.0166667  1.445  1
 0.0333333  1.445  0.966667
 0.05  1.445  0.933333
 0.0666667  1.445  0.933333
 0.0833333  1.445  0.9
 0.1  1.445  0.9
 0.116667  1.445  0.883333
 0.133333  1.445  0.866667
 0.15  1.445  0.85
 0.166667  1.445  0.833333
 0.183333  1.445  0.816667
 0.2  1.445  0.8
 0.216667  1.445  0.783333
 0.233333  1.445  0.766667
 0.25  1.445  0.75
 0.266667  1.445  0.733333
 0.283333  1.445  0.716667
 0.3  1.445  0.7
 0.316667  1.445  0.683333
 0.333333  1.445  0.666667
 0.35  1.445  0.65
 0.366667  1.445  0.633333
 0.383333  1.445  0.616667
 0.4  1.445  0.6
 0.416667  1.445  0.583333
 0.433333  1.445  0.566667
 0.45  1.445  0.55
 0.466667  1.445  0.533333
 0.483333  1.445  0.516667
 0.5  1.445  0.5

 0  1.185  1
 0.0166667  1.185  1
 0.0333333  1.185  0.966667
 0.05  1.185  0.95
 0.0666667  1.185  0.933333
 0.0833333  1.185  0.916667
 0.1  1.185  0.9
 0.116667  1.185  0.883333
 0.133333  1.185  0.866667
 0.15  1.185  0.85
 0.166667  1.185  0.833333
 0.183333  1.185  0.816667
 0.2  1.185  0.8
 0.216667  1.185  0.783333
 0.233333  1.185  0.766667
 0.25  1.185  0.75
 0.266667  1.185  0.733333
 0.283333  1.185  0.716667
 0.3  1.185  0.7
 0.316667  1.185  0.683333
 0.333333  1.185  0.666667
 0.35  1.185  0.65
 0.366667  1.185  0.633333
 0.383333  1.185  0.616667
 0.4  1.185  0.6
 0.416667  1.185  0.583333
 0.433333  1.185  0.566667
 0.45  1.185  0.55
 0.466667  1.185  0.533333
 0.483333  1.185  0.516667
 0.5  1.185  0.5

 0  0.975  1
 0.0166667  0.975  1
 0.0333333  0.975  0.966667
 0.05  0.975  0.95
 0.0666667  0.975  0.933333
 0.0833333  0.975  0.916667
 0.1  0.975  0.9
 0.116667  0.975  0.883333
 0.133333  0.975  0.866667
 0.15  0.975  0.85
 0.166667  0.975  0.833333
 0.183333  0.975  0.816667
 0.2  0.975  0.8
 0.216667  0.975  0.783333
 0.233333  0.975  0.766667
 0.25  0.975  0.75
 0.266667  0.975  0.733333
 0.283333  0.975  0.716667
 0.3  0.975  0.7
 0.316667  0.975  0.683333
 0.333333  0.975  0.666667
 0.35  0.975  0.65
 0.366667  0.975  0.633333
 0.383333  0.975  0.616667
 0.4  0.975  0.6
 0.416667  0.975  0.583333
 0.433333  0.975  0.566667
 0.45  0.975  0.55
 0.466667  0.975  0.533333
