# generlized Kondo-Heisenberg model
# U/W=1 Jh/U=0.25 n=1/2 L=36 Delta/t=2.0
# Single particle spectral function
# site, frequency, A(k,omega)
9 -0.50000000000000000 0.00252082
9 -0.48999999999999999 0.00267753
9 -0.47999999999999998 0.00242975
9 -0.46999999999999997 0.00254185
9 -0.46000000000000002 0.00200645
9 -0.45000000000000001 0.00174309
9 -0.44000000000000000 0.00234177
9 -0.42999999999999999 0.00306517
9 -0.41999999999999998 0.000889472
9 -0.40999999999999998 0.00108013
9 -0.40000000000000002 0.00130266
9 -0.39000000000000001 -0.000571604
9 -0.38000000000000000 -0.000988346
9 -0.37000000000000000 -0.00172965
9 -0.35999999999999999 -0.00025217
9 -0.34999999999999998 -0.00105537
9 -0.34000000000000002 -0.000326758
9 -0.33000000000000002 0.000320149
9 -0.32000000000000001 0.00117814
9 -0.31000000000000000 0.00272589
9 -0.29999999999999999 0.00407615
9 -0.28999999999999998 0.00388769
9 -0.28000000000000003 0.00175707
9 -0.27000000000000002 -0.000326891
9 -0.26000000000000001 -0.000446068
9 -0.25000000000000000 -9.45417e-05
9 -0.23999999999999999 0.000120822
9 -0.23000000000000001 0.000224559
9 -0.22000000000000000 0.000273823
9 -0.20999999999999999 0.000298146
9 -0.20000000000000001 0.000310745
9 -0.19000000000000000 0.000317843
9 -0.17999999999999999 0.00032227
9 -0.17000000000000001 0.000325591
9 -0.16000000000000000 0.000328414
9 -0.14999999999999999 0.000331152
9 -0.14000000000000001 0.00033398
9 -0.13000000000000000 0.000337072
9 -0.12000000000000000 0.000340393
9 -0.11000000000000000 0.000344016
9 -0.10000000000000001 0.000347984
9 -8.9999999999999997E-002 0.000352221
9 -8.0000000000000002E-002 0.000356802
9 -7.0000000000000007E-002 0.000361639
9 -5.9999999999999998E-002 0.00036688
9 -5.0000000000000003E-002 0.000372477
9 -4.0000000000000001E-002 0.000378306
9 -2.9999999999999999E-002 0.000384474
9 -2.0000000000000000E-002 0.000391079
9 -1.0000000000000000E-002 0.000397981
9 0.0000000000000000 0.000405285
9 1.0000000000000000E-002 0.000413058
9 2.0000000000000000E-002 0.000421208
9 2.9999999999999999E-002 0.000429806
9 4.0000000000000001E-002 0.000438995
9 5.0000000000000003E-002 0.000448568
9 5.9999999999999998E-002 0.000458837
9 7.0000000000000007E-002 0.000469633
9 8.0000000000000002E-002 0.000481217
9 8.9999999999999997E-002 0.00049351
9 0.10000000000000001 0.000506793
9 0.11000000000000000 0.000520887
9 0.12000000000000000 0.000536214
9 0.13000000000000000 0.000552729
9 0.14000000000000001 0.000570713
9 0.14999999999999999 0.000590337
9 0.16000000000000000 0.000612004
9 0.17000000000000001 0.000635917
9 0.17999999999999999 0.000662606
9 0.19000000000000000 0.000692215
9 0.20000000000000001 0.000725083
9 0.20999999999999999 0.000760863
9 0.22000000000000000 0.000797707
9 0.23000000000000001 0.000829554
9 0.23999999999999999 0.000840566
9 0.25000000000000000 0.000797109
9 0.26000000000000001 0.000697985
9 0.27000000000000002 0.00108522
9 0.28000000000000003 0.00373153
9 0.28999999999999998 0.00780115
9 0.29999999999999999 0.00880642
9 0.31000000000000000 0.0060985
9 0.32000000000000001 0.00175228
9 0.33000000000000002 -0.000551814
9 0.34000000000000002 -0.000252733
9 0.34999999999999998 -0.00424019
9 0.35999999999999999 -0.00155173
9 0.37000000000000000 0.000479888
9 0.38000000000000000 4.84036e-05
9 0.39000000000000001 0.00480272
9 0.40000000000000002 0.0075957
9 0.40999999999999998 0.0117544
9 0.41999999999999998 0.0107722
9 0.42999999999999999 0.0085304
9 0.44000000000000000 0.00329516
9 0.45000000000000001 0.00728675
9 0.46000000000000002 0.00624001
9 0.46999999999999997 0.0118732
9 0.47999999999999998 0.010097
9 0.48999999999999999 0.00238045
9 0.50000000000000000 0.00563631
9 0.51000000000000001 0.013647
9 0.52000000000000002 0.00718717
9 0.53000000000000003 0.00590301
9 0.54000000000000004 0.00229996
9 0.55000000000000004 0.000614981
9 0.56000000000000005 0.00377936
9 0.56999999999999995 -0.00510183
9 0.57999999999999996 0.00772925
9 0.58999999999999997 0.00131837
9 0.59999999999999998 0.00776214
9 0.60999999999999999 0.00515679
9 0.62000000000000000 0.020166
9 0.63000000000000000 0.0195995
9 0.64000000000000001 0.0194497
9 0.65000000000000002 0.0215796
9 0.66000000000000003 0.0183738
9 0.67000000000000004 0.00896269
9 0.68000000000000005 0.0131213
9 0.68999999999999995 0.0185904
9 0.69999999999999996 0.00901677
9 0.70999999999999996 0.00334857
9 0.71999999999999997 0.0181765
9 0.72999999999999998 0.0203591
9 0.73999999999999999 0.0202605
9 0.75000000000000000 0.0188985
9 0.76000000000000001 0.0181614
9 0.77000000000000002 0.0193281
9 0.78000000000000003 0.0115316
9 0.79000000000000004 0.0131478
9 0.80000000000000004 0.0127078
9 0.81000000000000005 0.0130402
9 0.81999999999999995 0.0253536
9 0.82999999999999996 0.0324138
9 0.83999999999999997 0.0213894
9 0.84999999999999998 0.0173294
9 0.85999999999999999 0.0384817
9 0.87000000000000000 0.0225015
9 0.88000000000000000 0.0391445
9 0.89000000000000001 0.0309007
9 0.90000000000000002 0.0544414
9 0.91000000000000003 0.0555744
9 0.92000000000000004 0.0708779
9 0.93000000000000005 0.0797663
9 0.93999999999999995 0.0930089
9 0.94999999999999996 0.111975
9 0.95999999999999996 0.125799
9 0.96999999999999997 0.145824
9 0.97999999999999998 0.151194
9 0.98999999999999999 0.173403
9 1.0000000000000000 0.182741
9 1.0100000000000000 0.182253
9 1.0200000000000000 0.133275
9 1.0300000000000000 0.126139
9 1.0400000000000000 0.0907179
9 1.0500000000000000 0.0816173
9 1.0600000000000001 0.059072
9 1.0700000000000001 0.0410303
9 1.0800000000000001 0.0313236
9 1.0900000000000001 0.0341075
9 1.1000000000000001 0.0249047
9 1.1100000000000001 0.0197013
9 1.1200000000000001 0.0188575
9 1.1299999999999999 0.0157882
9 1.1399999999999999 0.0166398
9 1.1499999999999999 0.0130432
9 1.1599999999999999 0.0133622
9 1.1699999999999999 0.0107116
9 1.1799999999999999 0.00869413
9 1.1899999999999999 0.00904448
9 1.2000000000000000 0.00748412
9 1.2100000000000000 0.00773246
9 1.2200000000000000 0.00777882
9 1.2300000000000000 0.0072531
9 1.2400000000000000 0.00810943
9 1.2500000000000000 0.00858018
9 1.2600000000000000 0.00837568
9 1.2700000000000000 0.00658887
9 1.2800000000000000 0.00671308
9 1.2900000000000000 0.00694466
9 1.3000000000000000 0.0074053
9 1.3100000000000001 0.00688495
9 1.3200000000000001 0.0043069
9 1.3300000000000001 0.00519585
9 1.3400000000000001 0.00477831
9 1.3500000000000001 0.0045481
9 1.3600000000000001 0.00502979
9 1.3700000000000001 0.00478239
9 1.3799999999999999 0.00631931
9 1.3899999999999999 0.0056463
9 1.3999999999999999 0.00596003
9 1.4099999999999999 0.0045315
9 1.4199999999999999 0.00703429
9 1.4299999999999999 0.00581685
9 1.4399999999999999 0.00602348
9 1.4500000000000000 0.00506218
9 1.4600000000000000 0.00533075
9 1.4700000000000000 0.00390628
9 1.4800000000000000 0.00801404
9 1.4900000000000000 0.0124172
9 1.5000000000000000 0.00932953
9 1.5100000000000000 0.0160889
9 1.5200000000000000 -0.00356407
9 1.5300000000000000 0.0234295
9 1.5400000000000000 0.00903171
9 1.5500000000000000 0.0334309
9 1.5600000000000001 0.0408327
9 1.5700000000000001 0.0459027
9 1.5800000000000001 0.0388958
9 1.5900000000000001 0.0434112
9 1.6000000000000001 0.0365926
9 1.6100000000000001 0.0457897
9 1.6200000000000001 0.0472307
9 1.6299999999999999 0.0798298
9 1.6399999999999999 0.0806199
9 1.6499999999999999 0.0825944
9 1.6599999999999999 0.0751364
9 1.6699999999999999 0.125745
9 1.6799999999999999 0.0917884
9 1.6899999999999999 0.116302
9 1.7000000000000000 0.122022
9 1.7100000000000000 0.149598
9 1.7200000000000000 0.142054
9 1.7300000000000000 0.135898
9 1.7400000000000000 0.155514
9 1.7500000000000000 0.173948
9 1.7600000000000000 0.161599
9 1.7700000000000000 0.148637
9 1.7800000000000000 0.168744
9 1.7900000000000000 0.148883
9 1.8000000000000000 0.2026
9 1.8100000000000001 0.207856
9 1.8200000000000001 0.197662
9 1.8300000000000001 0.208705
9 1.8400000000000001 0.21528
9 1.8500000000000001 0.159962
9 1.8600000000000001 0.18064
9 1.8700000000000001 0.176791
9 1.8799999999999999 0.184416
9 1.8899999999999999 0.152004
9 1.8999999999999999 0.145707
9 1.9099999999999999 0.0969463
9 1.9199999999999999 0.12387
9 1.9299999999999999 0.0751668
9 1.9399999999999999 0.0807037
9 1.9500000000000000 0.0679198
9 1.9600000000000000 0.0332775
9 1.9700000000000000 0.0407442
9 1.9800000000000000 0.0684204
9 1.9900000000000000 0.0707878
9 2.0000000000000000 0.0534361
      
10 -2.0000000000000000 0.000294284
10 -1.9900000000000000 0.000665129
10 -1.9800000000000000 0.00115398
10 -1.9700000000000000 0.000891444
10 -1.9600000000000000 0.000515153
10 -1.9500000000000000 0.0020065
10 -1.9399999999999999 0.00227933
10 -1.9299999999999999 0.00136519
10 -1.9199999999999999 0.000685178
10 -1.9099999999999999 0.00172559
10 -1.8999999999999999 0.00133023
10 -1.8899999999999999 0.00143847
10 -1.8799999999999999 0.0017351
10 -1.8700000000000001 0.00235534
10 -1.8600000000000001 0.00196039
10 -1.8500000000000001 0.00352418
10 -1.8400000000000001 0.00270137
10 -1.8300000000000001 0.00287096
10 -1.8200000000000001 0.00337217
10 -1.8100000000000001 0.00330298
10 -1.8000000000000000 0.00460489
10 -1.7900000000000000 0.003739
10 -1.7800000000000000 0.00384486
10 -1.7700000000000000 0.00350736
10 -1.7600000000000000 0.00413269
10 -1.7500000000000000 0.00451602
10 -1.7400000000000000 0.00340063
10 -1.7300000000000000 0.00539092
10 -1.7200000000000000 0.00551004
10 -1.7100000000000000 0.00439428
10 -1.7000000000000000 0.00504134
10 -1.6899999999999999 0.00406467
10 -1.6799999999999999 0.00377367
10 -1.6699999999999999 0.0032162
10 -1.6599999999999999 0.0029958
10 -1.6499999999999999 0.00300155
10 -1.6399999999999999 0.00211936
10 -1.6299999999999999 0.0018636
10 -1.6200000000000001 0.00105541
10 -1.6100000000000001 0.00131924
10 -1.6000000000000001 0.00222777
10 -1.5900000000000001 0.000938085
10 -1.5800000000000001 0.000795777
10 -1.5700000000000001 0.00190451
10 -1.5600000000000001 0.00122415
10 -1.5500000000000000 0.00130257
10 -1.5400000000000000 0.000927243
10 -1.5300000000000000 0.000838426
10 -1.5200000000000000 0.000478872
10 -1.5100000000000000 0.000682874
10 -1.5000000000000000 0.00112744
10 -1.4900000000000000 0.00100215
10 -1.4800000000000000 0.000466302
10 -1.4700000000000000 0.000691582
10 -1.4600000000000000 0.000252186
10 -1.4500000000000000 0.000254193
10 -1.4399999999999999 7.25866e-05
10 -1.4299999999999999 0.00021191
10 -1.4199999999999999 0.000405913
10 -1.4099999999999999 0.00023173
10 -1.3999999999999999 0.000136516
10 -1.3899999999999999 0.00018335
10 -1.3799999999999999 0.000238524
10 -1.3700000000000001 0.000309239
10 -1.3600000000000001 0.000526221
10 -1.3500000000000001 0.000250573
10 -1.3400000000000001 0.000158708
10 -1.3300000000000001 0.0004281
10 -1.3200000000000001 0.000123369
10 -1.3100000000000001 0.000166794
10 -1.3000000000000000 0.000514404
10 -1.2900000000000000 0.000332186
10 -1.2800000000000000 0.000178388
10 -1.2700000000000000 7.02443e-06
10 -1.2600000000000000 0.000270766
10 -1.2500000000000000 0.0002906
10 -1.2400000000000000 0.000118212
10 -1.2300000000000000 0.000525928
10 -1.2200000000000000 0.00033287
10 -1.2100000000000000 0.000465485
10 -1.2000000000000000 0.000176142
10 -1.1899999999999999 0.000645341
10 -1.1799999999999999 0.000147522
10 -1.1699999999999999 0.00027444
10 -1.1599999999999999 0.00020499
10 -1.1499999999999999 0.000192131
10 -1.1399999999999999 0.000277968
10 -1.1299999999999999 0.000332155
10 -1.1200000000000001 4.73872e-05
10 -1.1100000000000001 0.000298441
10 -1.1000000000000001 0.000190496
10 -1.0900000000000001 0.000330873
10 -1.0800000000000001 0.000393909
10 -1.0700000000000001 0.000417605
10 -1.0600000000000001 0.000372477
10 -1.0500000000000000 0.000348255
10 -1.0400000000000000 0.000695749
10 -1.0300000000000000 0.00081296
10 -1.0200000000000000 0.000329342
10 -1.0100000000000000 0.000591539
10 -1.0000000000000000 9.10117e-05
10 -0.98999999999999999 0.000735567
10 -0.97999999999999998 0.000748239
10 -0.96999999999999997 0.000707732
10 -0.95999999999999996 0.000661651
10 -0.94999999999999996 0.000444144
10 -0.93999999999999995 -6.8203e-05
10 -0.93000000000000005 0.000795723
10 -0.92000000000000004 0.00036876
10 -0.91000000000000003 0.000589479
10 -0.90000000000000002 0.000617181
10 -0.89000000000000001 0.000137119
10 -0.88000000000000000 0.000438412
10 -0.87000000000000000 3.5295e-05
10 -0.85999999999999999 0.000423737
10 -0.84999999999999998 0.000175684
10 -0.83999999999999997 0.00040054
10 -0.82999999999999996 0.000546391
10 -0.81999999999999995 0.000294277
10 -0.81000000000000005 -0.000290495
10 -0.80000000000000004 2.12152e-05
10 -0.79000000000000004 -0.000271104
10 -0.78000000000000003 0.000656464
10 -0.77000000000000002 0.000739485
10 -0.76000000000000001 0.000565838
10 -0.75000000000000000 0.000878888
10 -0.73999999999999999 0.000338136
10 -0.72999999999999998 -0.000454205
10 -0.71999999999999997 0.000513612
10 -0.70999999999999996 -0.000128418
10 -0.69999999999999996 0.00204239
10 -0.68999999999999995 0.000598382
10 -0.68000000000000005 0.00263534
10 -0.67000000000000004 0.00164899
10 -0.66000000000000003 0.000758383
10 -0.65000000000000002 0.00145944
10 -0.64000000000000001 0.00185389
10 -0.63000000000000000 0.000538454
10 -0.62000000000000000 0.0012459
10 -0.60999999999999999 0.0014951
10 -0.59999999999999998 0.00129629
10 -0.58999999999999997 0.00107567
10 -0.57999999999999996 -0.0010701
10 -0.56999999999999995 0.00102903
10 -0.56000000000000005 0.00279947
10 -0.55000000000000004 0.000379457
10 -0.54000000000000004 0.00155511
10 -0.53000000000000003 -6.64225e-05
10 -0.52000000000000002 0.00103299
10 -0.51000000000000001 0.00164109
10 -0.50000000000000000 0.00116077
10 -0.48999999999999999 0.00153321
10 -0.47999999999999998 0.000861449
10 -0.46999999999999997 0.00218363
10 -0.46000000000000002 0.00170205
10 -0.45000000000000001 0.0019437
10 -0.44000000000000000 0.00229175
10 -0.42999999999999999 0.00239956
10 -0.41999999999999998 0.00100896
10 -0.40999999999999998 0.00372501
10 -0.40000000000000002 0.00435944
10 -0.39000000000000001 0.000508372
10 -0.38000000000000000 0.000771321
10 -0.37000000000000000 0.000845359
10 -0.35999999999999999 0.00189249
10 -0.34999999999999998 -0.000952947
10 -0.34000000000000002 -0.000705511
10 -0.33000000000000002 -0.00266567
10 -0.32000000000000001 -0.00303284
10 -0.31000000000000000 8.08037e-06
10 -0.29999999999999999 0.00184
10 -0.28999999999999998 0.0034822
10 -0.28000000000000003 0.00276777
10 -0.27000000000000002 0.00110145
10 -0.26000000000000001 0.000569337
10 -0.25000000000000000 0.000482539
10 -0.23999999999999999 0.000449819
10 -0.23000000000000001 0.000424143
10 -0.22000000000000000 0.000404065
10 -0.20999999999999999 0.000389216
10 -0.20000000000000001 0.000378702
10 -0.19000000000000000 0.000371613
10 -0.17999999999999999 0.000367102
10 -0.17000000000000001 0.000364621
10 -0.16000000000000000 0.000363661
10 -0.14999999999999999 0.000363905
10 -0.14000000000000001 0.000365209
10 -0.13000000000000000 0.000367317
10 -0.12000000000000000 0.000370106
10 -0.11000000000000000 0.000373536
10 -0.10000000000000001 0.000377482
10 -8.9999999999999997E-002 0.000381951
10 -8.0000000000000002E-002 0.000386887
10 -7.0000000000000007E-002 0.000392192
10 -5.9999999999999998E-002 0.000397984
10 -5.0000000000000003E-002 0.000404178
10 -4.0000000000000001E-002 0.000410708
10 -2.9999999999999999E-002 0.000417738
10 -2.0000000000000000E-002 0.000425205
10 -1.0000000000000000E-002 0.000433042
10 0.0000000000000000 0.000441365
10 1.0000000000000000E-002 0.000450086
10 2.0000000000000000E-002 0.000459457
10 2.9999999999999999E-002 0.000469215
10 4.0000000000000001E-002 0.000479735
10 5.0000000000000003E-002 0.000490766
10 5.9999999999999998E-002 0.000502529
10 7.0000000000000007E-002 0.000514993
10 8.0000000000000002E-002 0.000528339
10 8.9999999999999997E-002 0.000542665
10 0.10000000000000001 0.000558128
10 0.11000000000000000 0.000574657
10 0.12000000000000000 0.000592918
10 0.13000000000000000 0.000612758
10 0.14000000000000001 0.000634808
10 0.14999999999999999 0.000659324
10 0.16000000000000000 0.000687332
10 0.17000000000000001 0.000719669
10 0.17999999999999999 0.000758006
10 0.19000000000000000 0.000804568
10 0.20000000000000001 0.000863258
10 0.20999999999999999 0.000940461
10 0.22000000000000000 0.00104774
10 0.23000000000000001 0.00120637
10 0.23999999999999999 0.00145883
10 0.25000000000000000 0.00189164
10 0.26000000000000001 0.00267098
10 0.27000000000000002 0.00397443
10 0.28000000000000003 0.00523969
10 0.28999999999999998 0.00423361
10 0.29999999999999999 -9.62089e-05
10 0.31000000000000000 -0.00431793
10 0.32000000000000001 -0.00720912
10 0.33000000000000002 -0.00427051
10 0.34000000000000002 0.00101498
10 0.34999999999999998 0.00336531
10 0.35999999999999999 0.00911557
10 0.37000000000000000 0.0105464
10 0.38000000000000000 0.0137896
10 0.39000000000000001 0.0140052
10 0.40000000000000002 0.0168749
10 0.40999999999999998 0.0176083
10 0.41999999999999998 0.0118427
10 0.42999999999999999 0.00681521
10 0.44000000000000000 0.00794352
10 0.45000000000000001 0.00632742
10 0.46000000000000002 0.00316471
10 0.46999999999999997 0.00871757
10 0.47999999999999998 0.00575132
10 0.48999999999999999 -0.00372015
10 0.50000000000000000 -0.00329329
10 0.51000000000000001 -0.000202576
10 0.52000000000000002 -0.00870494
10 0.53000000000000003 -0.00850965
10 0.54000000000000004 0.000676355
10 0.55000000000000004 -0.000338315
10 0.56000000000000005 0.00565093
10 0.56999999999999995 0.00323615
10 0.57999999999999996 0.0110881
10 0.58999999999999997 0.00395097
10 0.59999999999999998 0.0238683
10 0.60999999999999999 0.0370524
10 0.62000000000000000 0.0286857
10 0.63000000000000000 0.0243592
10 0.64000000000000001 0.0225418
10 0.65000000000000002 0.00818154
10 0.66000000000000003 0.0144255
10 0.67000000000000004 -0.00329364
10 0.68000000000000005 0.0148137
10 0.68999999999999995 0.000968592
10 0.69999999999999996 0.00436046
10 0.70999999999999996 0.00486922
10 0.71999999999999997 0.0049482
10 0.72999999999999998 0.0125448
10 0.73999999999999999 0.0232149
10 0.75000000000000000 0.00830889
10 0.76000000000000001 0.0134225
10 0.77000000000000002 0.0160168
10 0.78000000000000003 0.0216413
10 0.79000000000000004 0.00961823
10 0.80000000000000004 0.0258937
10 0.81000000000000005 0.0206863
10 0.81999999999999995 0.0276658
10 0.82999999999999996 0.0340544
10 0.83999999999999997 0.0261215
10 0.84999999999999998 0.0248975
10 0.85999999999999999 0.0592619
10 0.87000000000000000 0.0435937
10 0.88000000000000000 0.0457296
10 0.89000000000000001 0.0402766
10 0.90000000000000002 0.0634115
10 0.91000000000000003 0.0746151
10 0.92000000000000004 0.0832275
10 0.93000000000000005 0.104359
10 0.93999999999999995 0.129668
10 0.94999999999999996 0.151555
10 0.95999999999999996 0.175295
10 0.96999999999999997 0.19103
10 0.97999999999999998 0.186636
10 0.98999999999999999 0.191021
10 1.0000000000000000 0.169796
10 1.0100000000000000 0.17479
10 1.0200000000000000 0.110273
10 1.0300000000000000 0.104116
10 1.0400000000000000 0.0721304
10 1.0500000000000000 0.0613059
10 1.0600000000000001 0.0484181
10 1.0700000000000001 0.0344542
10 1.0800000000000001 0.0293963
10 1.0900000000000001 0.0297439
10 1.1000000000000001 0.0201854
10 1.1100000000000001 0.0177902
10 1.1200000000000001 0.0158553
10 1.1299999999999999 0.0141756
10 1.1399999999999999 0.0152536
10 1.1499999999999999 0.0120368
10 1.1599999999999999 0.0128065
10 1.1699999999999999 0.0101607
10 1.1799999999999999 0.00830324
10 1.1899999999999999 0.00894613
10 1.2000000000000000 0.00711682
10 1.2100000000000000 0.00807336
10 1.2200000000000000 0.00816244
10 1.2300000000000000 0.00762292
10 1.2400000000000000 0.00827173
10 1.2500000000000000 0.00881838
10 1.2600000000000000 0.00889573
10 1.2700000000000000 0.00745937
10 1.2800000000000000 0.00799437
10 1.2900000000000000 0.00766653
10 1.3000000000000000 0.0077465
10 1.3100000000000001 0.0070699
10 1.3200000000000001 0.00474423
10 1.3300000000000001 0.00563085
10 1.3400000000000001 0.00541361
10 1.3500000000000001 0.00503878
10 1.3600000000000001 0.00574643
10 1.3700000000000001 0.00544768
10 1.3799999999999999 0.00642702
10 1.3899999999999999 0.00666419
10 1.3999999999999999 0.00603049
10 1.4099999999999999 0.00494014
10 1.4199999999999999 0.00769899
10 1.4299999999999999 0.0065431
10 1.4399999999999999 0.00758596
10 1.4500000000000000 0.00482226
10 1.4600000000000000 0.0076021
10 1.4700000000000000 0.0119191
10 1.4800000000000000 0.0132359
10 1.4900000000000000 0.0139153
10 1.5000000000000000 0.0163102
10 1.5100000000000000 0.0343726
10 1.5200000000000000 0.0183714
10 1.5300000000000000 0.0338768
10 1.5400000000000000 0.013125
10 1.5500000000000000 0.0475448
10 1.5600000000000001 0.0661954
10 1.5700000000000001 0.0688256
10 1.5800000000000001 0.0415181
10 1.5900000000000001 0.0619308
10 1.6000000000000001 0.0469211
10 1.6100000000000001 0.0770318
10 1.6200000000000001 0.0713354
10 1.6299999999999999 0.0969426
10 1.6399999999999999 0.106901
10 1.6499999999999999 0.110718
10 1.6599999999999999 0.123902
10 1.6699999999999999 0.179973
10 1.6799999999999999 0.153565
10 1.6899999999999999 0.176489
10 1.7000000000000000 0.178045
10 1.7100000000000000 0.18824
10 1.7200000000000000 0.193142
10 1.7300000000000000 0.171894
10 1.7400000000000000 0.204213
10 1.7500000000000000 0.215764
10 1.7600000000000000 0.161752
10 1.7700000000000000 0.157795
10 1.7800000000000000 0.158264
10 1.7900000000000000 0.128601
10 1.8000000000000000 0.163573
10 1.8100000000000001 0.158844
10 1.8200000000000001 0.140139
10 1.8300000000000001 0.163555
10 1.8400000000000001 0.14571
10 1.8500000000000001 0.0934345
10 1.8600000000000001 0.12175
10 1.8700000000000001 0.0895126
10 1.8799999999999999 0.114326
10 1.8899999999999999 0.0916035
10 1.8999999999999999 0.0921057
10 1.9099999999999999 0.0657215
10 1.9199999999999999 0.0744139
10 1.9299999999999999 0.0611786
10 1.9399999999999999 0.0528767
10 1.9500000000000000 0.0403735
10 1.9600000000000000 0.011533
10 1.9700000000000000 0.018289
10 1.9800000000000000 0.0465565
10 1.9900000000000000 0.0521147
10 2.0000000000000000 0.0395523
      
11 -2.0000000000000000 0.000261207
11 -1.9900000000000000 0.000521318
11 -1.9800000000000000 0.00112951
11 -1.9700000000000000 0.00050051
11 -1.9600000000000000 0.000247273
11 -1.9500000000000000 0.00172883
11 -1.9399999999999999 0.0019992
11 -1.9299999999999999 0.000969303
11 -1.9199999999999999 0.00070638
11 -1.9099999999999999 0.00151718
11 -1.8999999999999999 0.000720432
11 -1.8899999999999999 0.00128262
11 -1.8799999999999999 0.00120462
11 -1.8700000000000001 0.00145612
11 -1.8600000000000001 0.00132616
11 -1.8500000000000001 0.00247099
11 -1.8400000000000001 0.00252465
11 -1.8300000000000001 0.00207513
11 -1.8200000000000001 0.00252967
11 -1.8100000000000001 0.00183983
11 -1.8000000000000000 0.00342299
11 -1.7900000000000000 0.00257493
11 -1.7800000000000000 0.00314861
11 -1.7700000000000000 0.00293764
11 -1.7600000000000000 0.00374626
11 -1.7500000000000000 0.00436259
11 -1.7400000000000000 0.00358216
11 -1.7300000000000000 0.00561227
11 -1.7200000000000000 0.00530329
11 -1.7100000000000000 0.00477054
11 -1.7000000000000000 0.0055039
11 -1.6899999999999999 0.00499192
11 -1.6799999999999999 0.00505995
11 -1.6699999999999999 0.00468429
11 -1.6599999999999999 0.00468295
11 -1.6499999999999999 0.00483187
11 -1.6399999999999999 0.00395837
11 -1.6299999999999999 0.00329646
11 -1.6200000000000001 0.00286625
11 -1.6100000000000001 0.00276271
11 -1.6000000000000001 0.00259917
11 -1.5900000000000001 0.00274551
11 -1.5800000000000001 0.00174924
11 -1.5700000000000001 0.00259798
11 -1.5600000000000001 0.00130766
11 -1.5500000000000000 0.00119311
11 -1.5400000000000000 0.00145478
11 -1.5300000000000000 0.000884597
11 -1.5200000000000000 0.000598325
11 -1.5100000000000000 0.0014097
11 -1.5000000000000000 0.00100107
11 -1.4900000000000000 0.000790961
11 -1.4800000000000000 0.000304276
11 -1.4700000000000000 0.000751129
11 -1.4600000000000000 0.000386988
11 -1.4500000000000000 0.000391548
11 -1.4399999999999999 0.000490447
11 -1.4299999999999999 0.000403135
11 -1.4199999999999999 0.00049081
11 -1.4099999999999999 0.000402107
11 -1.3999999999999999 0.00025936
11 -1.3899999999999999 0.000332001
11 -1.3799999999999999 0.00028084
11 -1.3700000000000001 0.000421463
11 -1.3600000000000001 0.000683823
11 -1.3500000000000001 0.000313498
11 -1.3400000000000001 0.000282977
11 -1.3300000000000001 0.000546909
11 -1.3200000000000001 0.000169523
11 -1.3100000000000001 0.000287496
11 -1.3000000000000000 0.00038858
11 -1.2900000000000000 0.000465603
11 -1.2800000000000000 0.000305366
11 -1.2700000000000000 0.000293505
11 -1.2600000000000000 0.00015876
11 -1.2500000000000000 0.000302328
11 -1.2400000000000000 0.000174227
11 -1.2300000000000000 0.000576239
11 -1.2200000000000000 0.0003189
11 -1.2100000000000000 0.000389228
11 -1.2000000000000000 0.000358791
11 -1.1899999999999999 0.000530139
11 -1.1799999999999999 0.000259772
11 -1.1699999999999999 0.00038264
11 -1.1599999999999999 0.000204688
11 -1.1499999999999999 0.000206349
11 -1.1399999999999999 0.000423909
11 -1.1299999999999999 0.00027865
11 -1.1200000000000001 0.000150704
11 -1.1100000000000001 0.000491227
11 -1.1000000000000001 0.000213474
11 -1.0900000000000001 0.000237637
11 -1.0800000000000001 0.00043458
11 -1.0700000000000001 0.000475838
11 -1.0600000000000001 0.000330207
11 -1.0500000000000000 0.000490639
11 -1.0400000000000000 0.000696941
11 -1.0300000000000000 0.000796955
11 -1.0200000000000000 0.000571063
11 -1.0100000000000000 0.00075087
11 -1.0000000000000000 0.000533762
11 -0.98999999999999999 0.00141144
11 -0.97999999999999998 0.00119162
11 -0.96999999999999997 0.000983467
11 -0.95999999999999996 0.00098752
11 -0.94999999999999996 0.00118083
11 -0.93999999999999995 0.00034285
11 -0.93000000000000005 0.000912772
11 -0.92000000000000004 0.000688207
11 -0.91000000000000003 0.00077186
11 -0.90000000000000002 0.000887404
11 -0.89000000000000001 6.23585e-05
11 -0.88000000000000000 0.000455684
11 -0.87000000000000000 -0.000203785
11 -0.85999999999999999 0.000115337
11 -0.84999999999999998 0.000474388
11 -0.83999999999999997 0.000468847
11 -0.82999999999999996 0.000588856
11 -0.81999999999999995 0.000432795
11 -0.81000000000000005 -0.000210583
11 -0.80000000000000004 0.000412093
11 -0.79000000000000004 5.44056e-05
11 -0.78000000000000003 0.000793331
11 -0.77000000000000002 0.000818301
11 -0.76000000000000001 0.000712522
11 -0.75000000000000000 0.000591252
11 -0.73999999999999999 0.0012011
11 -0.72999999999999998 2.9234e-05
11 -0.71999999999999997 0.000292894
11 -0.70999999999999996 0.000243695
11 -0.69999999999999996 0.00124661
11 -0.68999999999999995 4.64449e-05
11 -0.68000000000000005 0.000359795
11 -0.67000000000000004 0.000891677
11 -0.66000000000000003 -0.000264882
11 -0.65000000000000002 0.000526809
11 -0.64000000000000001 0.00037524
