# generlized Kondo-Heisenberg model
# U/W=2 Jh/U=0.25 n=1/2 L=36 Delta/t=2.0
# Single particle spectral function
# site, frequency, hole A(k,omega), electron A(k,omega)
0 -1.7000000000000000 0.0000000000000000 3.5573280523512835E-004 0.0000000000000000 0.0000000000000000
0 -1.6899999999999999 0.0000000000000000 3.0351277796119289E-004 0.0000000000000000 0.0000000000000000
0 -1.6799999999999999 0.0000000000000000 2.4785156272851374E-004 0.0000000000000000 0.0000000000000000
0 -1.6699999999999999 0.0000000000000000 2.3713226223702726E-004 0.0000000000000000 0.0000000000000000
0 -1.6599999999999999 0.0000000000000000 1.9236240689377186E-004 0.0000000000000000 0.0000000000000000
0 -1.6499999999999999 0.0000000000000000 3.4711262939847524E-004 0.0000000000000000 0.0000000000000000
0 -1.6399999999999999 0.0000000000000000 1.4019399743921764E-004 0.0000000000000000 0.0000000000000000
0 -1.6299999999999999 0.0000000000000000 3.2035739301924314E-004 0.0000000000000000 0.0000000000000000
0 -1.6200000000000001 0.0000000000000000 2.6264867095111166E-004 0.0000000000000000 0.0000000000000000
0 -1.6100000000000001 0.0000000000000000 2.1447203952870014E-004 0.0000000000000000 0.0000000000000000
0 -1.6000000000000001 0.0000000000000000 2.9707775647834218E-004 0.0000000000000000 0.0000000000000000
0 -1.5900000000000001 0.0000000000000000 -7.7426729071733670E-006 0.0000000000000000 0.0000000000000000
0 -1.5800000000000001 0.0000000000000000 1.0942977708804911E-004 0.0000000000000000 0.0000000000000000
0 -1.5700000000000001 0.0000000000000000 1.4497724870187151E-004 0.0000000000000000 0.0000000000000000
0 -1.5600000000000001 0.0000000000000000 3.5239485291514678E-004 0.0000000000000000 0.0000000000000000
0 -1.5500000000000000 0.0000000000000000 1.6460922600650414E-004 0.0000000000000000 0.0000000000000000
0 -1.5400000000000000 0.0000000000000000 1.3668398572129898E-004 0.0000000000000000 0.0000000000000000
0 -1.5300000000000000 0.0000000000000000 1.5741714317272994E-004 0.0000000000000000 0.0000000000000000
0 -1.5200000000000000 0.0000000000000000 2.8136873344667736E-004 0.0000000000000000 0.0000000000000000
0 -1.5100000000000000 0.0000000000000000 -5.7347397332463431E-005 0.0000000000000000 0.0000000000000000
0 -1.5000000000000000 6.9890527442084186E-005 1.4518371997939602E-004 0.0000000000000000 0.0000000000000000
0 -1.4900000000000000 7.0389499696102008E-005 1.6700085163783097E-004 0.0000000000000000 0.0000000000000000
0 -1.4800000000000000 7.0940089769501032E-005 2.6873957363808814E-004 0.0000000000000000 0.0000000000000000
0 -1.4700000000000000 7.1473473903106304E-005 9.5940320289773808E-005 0.0000000000000000 0.0000000000000000
0 -1.4600000000000000 7.2024063976505300E-005 2.2249000747257290E-004 0.0000000000000000 0.0000000000000000
0 -1.4500000000000000 7.2574654049904270E-005 1.1342155512019184E-004 0.0000000000000000 0.0000000000000000
0 -1.4399999999999999 7.3125244123303267E-005 -1.0447446642745825E-004 0.0000000000000000 0.0000000000000000
0 -1.4299999999999999 7.3693040136495988E-005 -7.3985541112989368E-005 0.0000000000000000 0.0000000000000000
0 -1.4199999999999999 7.4278042089482394E-005 4.9097149201375492E-004 0.0000000000000000 0.0000000000000000
0 -1.4099999999999999 7.4794220283293941E-005 7.3985541112989015E-005 0.0000000000000000 0.0000000000000000
0 -1.3999999999999999 7.5379222236280374E-005 2.0003625604177031E-004 0.0000000000000000 0.0000000000000000
0 -1.3899999999999999 7.6015842008647915E-005 -1.2649806936341788E-004 0.0000000000000000 0.0000000000000000
0 -1.3799999999999999 7.6583638021840664E-005 3.1830988618379108E-005 0.0000000000000000 0.0000000000000000
0 -1.3700000000000001 7.7185845914620808E-005 -5.1617819381155188E-005 0.0000000000000000 0.0000000000000000
0 -1.3600000000000001 7.7805259747194678E-005 -1.0707256333630956E-004 0.0000000000000000 0.0000000000000000
0 -1.3500000000000001 7.8304232001212527E-005 9.3152958043191483E-005 0.0000000000000000 0.0000000000000000
0 -1.3400000000000001 7.8975263653167517E-005 3.3713318431811859E-004 0.0000000000000000 0.0000000000000000
0 -1.3300000000000001 7.9629089365328837E-005 1.8472296962536092E-004 0.0000000000000000 0.0000000000000000
0 -1.3200000000000001 8.0248503197902706E-005 -5.3906209373719881E-005 0.0000000000000000 0.0000000000000000
0 -1.3100000000000001 8.0953946729445174E-005 2.9644113670597428E-004 0.0000000000000000 0.0000000000000000
0 -1.3000000000000000 8.1556154622225291E-005 3.0335792450304961E-004 0.0000000000000000 0.0000000000000000
0 -1.2900000000000000 8.2261598153767759E-005 -1.2422688531064715E-004 0.0000000000000000 0.0000000000000000
0 -1.2800000000000000 8.2949835745516461E-005 5.7485044850813211E-005 0.0000000000000000 0.0000000000000000
0 -1.2700000000000000 8.3620867397471478E-005 6.9565335179982936E-004 0.0000000000000000 0.0000000000000000
0 -1.2600000000000000 8.4291899049426496E-005 -3.7319683412575317E-005 0.0000000000000000 0.0000000000000000
0 -1.2500000000000000 8.5014548520762688E-005 -9.4288550069577184E-005 0.0000000000000000 0.0000000000000000
0 -1.2400000000000000 8.5668374232924008E-005 4.0107045659157513E-005 0.0000000000000000 0.0000000000000000
0 -1.2300000000000000 8.6391023704260160E-005 3.3482758838576020E-004 0.0000000000000000 0.0000000000000000
0 -1.2200000000000000 8.7130879115390077E-005 1.2426129719023430E-004 0.0000000000000000 0.0000000000000000
0 -1.2100000000000000 8.7853528586726229E-005 1.2199011313746301E-005 0.0000000000000000 0.0000000000000000
0 -1.2000000000000000 8.8593383997856133E-005 4.7340422748436882E-004 0.0000000000000000 0.0000000000000000
0 -1.1899999999999999 8.9384857228367172E-005 2.2125117980742513E-004 0.0000000000000000 0.0000000000000000
0 -1.1799999999999999 9.0159124519084444E-005 6.9637600127116543E-004 0.0000000000000000 0.0000000000000000
0 -1.1699999999999999 9.0864568050626952E-005 8.2235789244077158E-004 0.0000000000000000 0.0000000000000000
0 -1.1599999999999999 9.1707659100519152E-005 1.4026454179237192E-003 0.0000000000000000 0.0000000000000000
0 -1.1499999999999999 9.2516338270823943E-005 5.0623316061078273E-004 0.0000000000000000 0.0000000000000000
0 -1.1399999999999999 9.3342223380922417E-005 5.8322974118767297E-004 0.0000000000000000 0.0000000000000000
0 -1.1299999999999999 9.4082078792052281E-005 1.4647588605790427E-003 0.0000000000000000 0.0000000000000000
0 -1.1200000000000001 9.4993993601119367E-005 8.5105740001669382E-004 0.0000000000000000 0.0000000000000000
0 -1.1100000000000001 9.5785466831630419E-005 1.1224638943228087E-003 0.0000000000000000 0.0000000000000000
0 -1.1000000000000001 9.6697381640697505E-005 1.2053793181887374E-003 0.0000000000000000 0.0000000000000000
0 -1.0900000000000001 9.7506060811002241E-005 7.0079792779815365E-005 0.0000000000000000 0.0000000000000000
0 -1.0800000000000001 9.8366357800688180E-005 2.7101075769085870E-004 0.0000000000000000 0.0000000000000000
0 -1.0700000000000001 9.9261066669961541E-005 8.3087483263866667E-005 0.0000000000000000 0.0000000000000000
0 -1.0600000000000001 1.0024180523820349E-004 5.8027031954315325E-004 0.0000000000000000 0.0000000000000000
0 -1.0500000000000000 1.0111930816768310E-004 5.3589620081515401E-004 0.0000000000000000 0.0000000000000000
0 -1.0400000000000000 1.0199681109716279E-004 -1.3258897205039414E-004 0.0000000000000000 0.0000000000000000
0 -1.0300000000000000 1.0294313778581728E-004 -3.4153790490530797E-005 0.0000000000000000 0.0000000000000000
0 -1.0200000000000000 1.0385505259488434E-004 -5.4732094483818553E-005 0.0000000000000000 0.0000000000000000
0 -1.0100000000000000 1.0493902680188860E-004 5.2887617737931605E-004 0.0000000000000000 0.0000000000000000
0 -1.0000000000000000 1.0586814755074942E-004 5.0394477061821820E-004 0.0000000000000000 0.0000000000000000
0 -0.98999999999999999 1.0686609205878508E-004 -5.5237949113753654E-004 0.0000000000000000 0.0000000000000000
0 -0.97999999999999998 1.0789844844640821E-004 3.8112877237065702E-004 0.0000000000000000 0.0000000000000000
0 -0.96999999999999997 1.0893080483403126E-004 4.8348690820348820E-006 0.0000000000000000 0.0000000000000000
0 -0.95999999999999996 1.0998036716144806E-004 6.7977226937022777E-004 0.0000000000000000 0.0000000000000000
0 -0.94999999999999996 1.1104713542865860E-004 -1.1348693769140789E-003 0.0000000000000000 0.0000000000000000
0 -0.93999999999999995 1.1207949181628172E-004 -1.0049473255317109E-003 0.0000000000000000 0.0000000000000000
0 -0.93000000000000005 1.1319787790287344E-004 -6.2665753322701948E-004 0.0000000000000000 0.0000000000000000
0 -0.92000000000000004 1.1428185210987771E-004 1.8573812007318974E-004 0.0000000000000000 0.0000000000000000
0 -0.91000000000000003 1.1545185601585056E-004 -4.6466361006915961E-004 0.0000000000000000 0.0000000000000000
0 -0.90000000000000002 1.1655303616264855E-004 -1.3679066254802033E-003 0.0000000000000000 0.0000000000000000
0 -0.89000000000000001 1.1772304006862136E-004 -3.1318251612526260E-004 0.0000000000000000 0.0000000000000000
0 -0.88000000000000000 1.1894466179397541E-004 9.9949304261709619E-005 0.0000000000000000 0.0000000000000000
0 -0.87000000000000000 1.2013187163974198E-004 3.2457284826870357E-004 0.0000000000000000 0.0000000000000000
0 -0.85999999999999999 1.2128466960592113E-004 -1.2237552618884285E-003 0.0000000000000000 0.0000000000000000
0 -0.84999999999999998 1.2252349727106881E-004 -1.6206102632305448E-003 0.0000000000000000 0.0000000000000000
0 -0.83999999999999997 1.2379673681580405E-004 2.2978532594510943E-004 0.0000000000000000 0.0000000000000000
0 -0.82999999999999996 1.2508718230033289E-004 3.5461441914853647E-005 0.0000000000000000 0.0000000000000000
0 -0.81999999999999995 1.2639483372465553E-004 -1.6651908532360680E-004 0.0000000000000000 0.0000000000000000
0 -0.81000000000000005 1.2766807326939066E-004 -8.5128107723401276E-004 0.0000000000000000 0.0000000000000000
0 -0.80000000000000004 1.2907896033247554E-004 -5.7116837739227676E-004 0.0000000000000000 0.0000000000000000
0 -0.79000000000000004 1.3036940581700451E-004 4.1345873324305358E-004 0.0000000000000000 0.0000000000000000
0 -0.78000000000000003 1.3179749881988312E-004 5.2116791635173094E-004 0.0000000000000000 0.0000000000000000
0 -0.77000000000000002 1.3322559182276175E-004 -6.3212902208142116E-004 0.0000000000000000 0.0000000000000000
0 -0.76000000000000001 1.3463647888584660E-004 -1.1347833472151107E-003 0.0000000000000000 0.0000000000000000
0 -0.75000000000000000 1.3609898376831271E-004 -7.2674448500707832E-004 0.0000000000000000 0.0000000000000000
0 -0.73999999999999999 1.3756148865077874E-004 -1.9062460697460645E-004 0.0000000000000000 0.0000000000000000
0 -0.72999999999999998 1.3907561135262600E-004 -4.2154552494610167E-004 0.0000000000000000 0.0000000000000000
0 -0.71999999999999997 1.4058973405447312E-004 -4.6691758818213561E-004 0.0000000000000000 0.0000000000000000
0 -0.70999999999999996 1.4212106269611416E-004 -1.0609182476806778E-004 0.0000000000000000 0.0000000000000000
0 -0.69999999999999996 1.4377283291631111E-004 -5.3682532156400684E-005 0.0000000000000000 0.0000000000000000
0 -0.68999999999999995 1.4544180907630176E-004 1.1011801467970854E-006 0.0000000000000000 0.0000000000000000
0 -0.68000000000000005 1.4705916741691131E-004 3.0599043329148750E-004 0.0000000000000000 0.0000000000000000
0 -0.67000000000000004 1.4869373169731453E-004 -6.8359198800443325E-005 0.0000000000000000 0.0000000000000000
0 -0.66000000000000003 1.5048314943586131E-004 7.2538521576337553E-004 0.0000000000000000 0.0000000000000000
0 -0.65000000000000002 1.5216933153564577E-004 -9.3875607514526036E-005 0.0000000000000000 0.0000000000000000
0 -0.64000000000000001 1.5390713145481123E-004 -1.7646411852437579E-004 0.0000000000000000 0.0000000000000000
0 -0.63000000000000000 1.5567934325356423E-004 4.9886901837907418E-004 0.0000000000000000 0.0000000000000000
0 -0.62000000000000000 1.5753758475128582E-004 -7.7562655996103280E-004 0.0000000000000000 0.0000000000000000
0 -0.60999999999999999 1.5948185594797602E-004 -4.8993913562613066E-004 0.0000000000000000 0.0000000000000000
0 -0.59999999999999998 1.6135730338549136E-004 1.6221760037517724E-004 0.0000000000000000 0.0000000000000000
0 -0.58999999999999997 1.6331878052197526E-004 1.6851153315171953E-003 0.0000000000000000 0.0000000000000000
0 -0.57999999999999996 1.6526305171866539E-004 5.5776495029297049E-004 0.0000000000000000 0.0000000000000000
0 -0.56999999999999995 1.6729335261432421E-004 7.8527909218531169E-005 0.0000000000000000 0.0000000000000000
0 -0.56000000000000005 1.6935806538957040E-004 9.1924453941920000E-004 0.0000000000000000 0.0000000000000000
0 -0.55000000000000004 1.7149160192399146E-004 8.0702740008456800E-004 0.0000000000000000 0.0000000000000000
0 -0.54000000000000004 1.7364234439820622E-004 -3.3133478260763600E-004 0.0000000000000000 0.0000000000000000
0 -0.53000000000000003 1.7584470469180218E-004 3.1084250831331687E-004 0.0000000000000000 0.0000000000000000
0 -0.52000000000000002 1.7806427092519194E-004 1.1963978176164165E-003 0.0000000000000000 0.0000000000000000
0 -0.51000000000000001 1.8031824903816908E-004 8.2850041294713040E-004 0.0000000000000000 0.0000000000000000
0 -0.50000000000000000 1.8265825685011468E-004 -6.3637888921047223E-004 0.0000000000000000 0.0000000000000000
0 -0.48999999999999999 1.8499826466206041E-004 4.6511096450379511E-004 0.0000000000000000 0.0000000000000000
0 -0.47999999999999998 1.8745871405256219E-004 2.1698410673858296E-004 0.0000000000000000 0.0000000000000000
0 -0.46999999999999997 1.8988475156347647E-004 -8.3761956103779842E-004 0.0000000000000000 0.0000000000000000
0 -0.46000000000000002 1.9246564253253424E-004 7.8364452790490513E-004 0.0000000000000000 0.0000000000000000
0 -0.45000000000000001 1.9504653350159201E-004 1.4931314552988873E-003 0.0000000000000000 0.0000000000000000
0 -0.44000000000000000 1.9761021853085606E-004 6.0434142931456642E-004 0.0000000000000000 0.0000000000000000
0 -0.42999999999999999 2.0031155107846972E-004 1.9833286800219053E-004 0.0000000000000000 0.0000000000000000
0 -0.41999999999999998 2.0308170738525850E-004 -1.3009239018632554E-003 0.0000000000000000 0.0000000000000000
0 -0.40999999999999998 2.0583465775225344E-004 1.3489456798275248E-003 0.0000000000000000 0.0000000000000000
0 -0.40000000000000002 2.0869084375801074E-004 1.2865913540150893E-003 0.0000000000000000 0.0000000000000000
0 -0.39000000000000001 2.1161585352294271E-004 -1.3901194937539002E-003 0.0000000000000000 0.0000000000000000
0 -0.38000000000000000 2.1467851080622460E-004 -6.5759381297612776E-004 0.0000000000000000 0.0000000000000000
0 -0.37000000000000000 2.1780999184868157E-004 3.4036790099933889E-004 0.0000000000000000 0.0000000000000000
0 -0.35999999999999999 2.2092426695134449E-004 6.9785571209342247E-004 0.0000000000000000 0.0000000000000000
0 -0.34999999999999998 2.2419339551215092E-004 6.7447283991380969E-005 0.0000000000000000 0.0000000000000000
0 -0.34000000000000002 2.2746252407295756E-004 -3.9811103494705608E-004 0.0000000000000000 0.0000000000000000
0 -0.33000000000000002 2.3088650609190739E-004 -3.3104228163114276E-004 0.0000000000000000 0.0000000000000000
0 -0.32000000000000001 2.3437931187003235E-004 -2.4921083197222460E-004 0.0000000000000000 0.0000000000000000
0 -0.31000000000000000 2.3792373546753834E-004 -1.3950231865951081E-003 0.0000000000000000 0.0000000000000000
0 -0.29999999999999999 2.4158860064360022E-004 -3.9826588840520446E-004 0.0000000000000000 0.0000000000000000
0 -0.28999999999999998 2.4537390739821837E-004 -6.7175430142634872E-004 0.0000000000000000 0.0000000000000000
0 -0.28000000000000003 2.4924524385180489E-004 -1.7280957691219049E-003 0.0000000000000000 0.0000000000000000
0 -0.27000000000000002 2.5318540406456643E-004 8.5542770872429536E-004 0.0000000000000000 0.0000000000000000
0 -0.26000000000000001 2.5722879991609037E-004 7.6919153847817623E-004 0.0000000000000000 0.0000000000000000
0 -0.25000000000000000 2.6144425516555134E-004 1.4505123424298494E-003 0.0000000000000000 0.0000000000000000
0 -0.23999999999999999 2.6579735793336206E-004 -8.1187947510639503E-004 0.0000000000000000 0.0000000000000000
0 -0.23000000000000001 2.7025369633993523E-004 3.2076173260439603E-003 0.0000000000000000 0.0000000000000000
0 -0.22000000000000000 2.7486488820465174E-004 1.8189603371725311E-003 0.0000000000000000 0.0000000000000000
0 -0.20999999999999999 2.7959652164792436E-004 9.9859833374783564E-004 0.0000000000000000 0.0000000000000000
0 -0.20000000000000001 2.8451742042892781E-004 9.6050438304454036E-004 0.0000000000000000 0.0000000000000000
0 -0.19000000000000000 2.8967920236704330E-004 2.4908006682978481E-003 0.0000000000000000 0.0000000000000000
0 -0.17999999999999999 2.9494421994392099E-004 1.1684553713914221E-003 0.0000000000000000 0.0000000000000000
0 -0.17000000000000001 3.0058776819626062E-004 6.7963462185214023E-006 0.0000000000000000 0.0000000000000000
0 -0.16000000000000000 3.0640337584653761E-004 7.8366173384469709E-004 0.0000000000000000 0.0000000000000000
0 -0.14999999999999999 3.1254589635289524E-004 3.7983832688612545E-004 3.4852351646156031E-004 -1.7810332840852362E-002
0 -0.14000000000000001 3.1901532971533324E-004 6.9665129630785711E-004 3.8302142574796584E-004 4.0220381184578859E-002
0 -0.13000000000000000 3.2577726405426486E-004 1.2875204747639379E-004 4.2453935847020820E-004 2.5166491516499565E-002
0 -0.12000000000000000 3.3322743598494445E-004 1.9601006613004625E-004 4.7529688086167760E-004 -6.2263134331528962E-004
0 -0.11000000000000000 3.4115937422984877E-004 1.6321554488321925E-004 5.3870076900153002E-004 1.0342077467449091E-002
0 -0.10000000000000001 3.5008925698278855E-004 7.0854060070529032E-005 6.1946545039324422E-004 1.3000291929939825E-002
0 -8.9999999999999997E-002 3.6010311394273255E-004 -1.1371405609668546E-004 7.2538521576337488E-004 1.6274582272684428E-003
0 -8.0000000000000002E-002 3.7169991736369897E-004 9.2223837294290109E-006 8.6865907642566802E-004 -3.9198227919253429E-003
0 -7.0000000000000007E-002 3.8555069889764263E-004 -1.2818425146318376E-005 1.0711213699783530E-003 1.6807209344938789E-002
0 -5.9999999999999998E-002 4.0311796342702868E-004 -5.2220027273932202E-005 1.3727070826826493E-003 1.0160520390745772E-002
0 -5.0000000000000003E-002 4.2684495440256653E-004 -5.4766506363406701E-005 1.8548003097628460E-003 6.8473962418867385E-003
0 -4.0000000000000001E-002 4.6129124586959114E-004 -4.7798100746950867E-005 2.7059265335387141E-003 5.3389170882918550E-003
0 -2.9999999999999999E-002 5.1671157794515798E-004 -5.5557979593916966E-005 4.4479935257731168E-003 6.1319904712037205E-003
0 -2.0000000000000000E-002 6.1005380132608008E-004 -5.9618581385234352E-005 9.0165146598012343E-003 7.9476472679358562E-003
0 -1.0000000000000000E-002 7.5090162447745943E-004 -6.8858171054461133E-005 2.8746032437124532E-002 2.1994301220490856E-002
0 0.0000000000000000 8.3572690766049056E-004 -6.1820941678830373E-005 0.22945951426917560 2.1692216535532438E-002
0 1.0000000000000000E-002 7.1951799029371620E-004 -3.7594978449274706E-005 4.6709859466876676E-002 4.4576460579974081E-003
0 2.0000000000000000E-002 5.6034584126202908E-004 -1.7429617011036812E-005 1.9142244640284103E-002 1.8433239479204357E-003
0 2.9999999999999999E-002 5.1616098787175824E-004 -5.2994294564651860E-006 1.3942781694020332E-002 1.0096273411556037E-003
0 4.0000000000000001E-002 4.4847282072327298E-004 1.4625048824660152E-006 8.9815866020199805E-003 6.4303758791063809E-004
0 5.0000000000000003E-002 4.4762972967337929E-004 5.3510472758465067E-006 2.2217083728939935E-002 4.5077841665562904E-004
0 5.9999999999999998E-002 5.0833228526561908E-004 7.6050253888237313E-006 1.4386970235734976E-002 3.3666862394368842E-004
0 7.0000000000000007E-002 5.3512193352443262E-004 8.9126768131461351E-006 8.1410420312172504E-003 2.6292396598781098E-004
0 8.0000000000000002E-002 4.8995634156592956E-004 9.6697381640698013E-006 3.9216122096638892E-003 2.1242453269324738E-004
0 8.9999999999999997E-002 5.7860134338315241E-004 1.0168710418087530E-005 6.8404450422100763E-003 1.7593073439077078E-004
0 0.10000000000000001 7.7299405117259279E-004 1.0375181695612088E-005 1.1113282100883134E-002 1.4881417327587058E-004
0 0.11000000000000000 4.8677324270409101E-004 1.0478417334374358E-005 -1.4943341504904646E-002 1.2790895642650292E-004
0 0.12000000000000000 1.1369168837495301E-003 1.0323563876231014E-005 1.4202729032423835E-002 1.1142566610412049E-004
0 0.13000000000000000 1.7103564451945736E-003 1.0271946056849983E-005 5.9750688590970491E-002 9.8177092462957340E-005
0 0.14000000000000001 1.3746513538793392E-003 1.0082680719118924E-005 0.10311266791060482 8.7354556332708353E-005
0 0.14999999999999999 2.4618430716250215E-003 9.8417975620069717E-006 4.8216721262130932E-002 7.8304232001212581E-005
0 0.16000000000000000 9.6007423454969835E-004 9.6353262844823479E-006 0.0000000000000000 0.0000000000000000
0 0.17000000000000001 2.1323493245753115E-003 9.4288550069576479E-006 0.0000000000000000 0.0000000000000000
0 0.17999999999999999 4.6302388400681757E-003 9.1879718498455860E-006 0.0000000000000000 0.0000000000000000
0 0.19000000000000000 -2.8408727193407566E-004 8.9642946325272965E-006 0.0000000000000000 0.0000000000000000
0 0.20000000000000001 -7.7788053807399150E-005 8.7406174152088986E-006 0.0000000000000000 0.0000000000000000
0 0.20999999999999999 5.1912040951627558E-004 8.4481164387157905E-006 0.0000000000000000 0.0000000000000000
0 0.22000000000000000 -1.1980839997162034E-003 8.2588511009849273E-006 0.0000000000000000 0.0000000000000000
0 0.23000000000000001 -9.8108268703781410E-005 8.0695857632539607E-006 0.0000000000000000 0.0000000000000000
0 0.23999999999999999 -3.8880262151865983E-004 7.8114966663481891E-006 0.0000000000000000 0.0000000000000000
0 0.25000000000000000 2.4415400626684354E-003 7.6050253888235382E-006 0.0000000000000000 0.0000000000000000
0 0.26000000000000001 4.0816962735046505E-003 7.3985541112988805E-006 0.0000000000000000 0.0000000000000000
0 0.27000000000000002 -9.7593811103950027E-004 7.2781125327429072E-006 0.0000000000000000 0.0000000000000000
0 0.28000000000000003 -2.2963735486288333E-003 7.1060531348056512E-006 0.0000000000000000 0.0000000000000000
0 0.28999999999999998 -3.9306453280555896E-003 6.8823759174873863E-006 0.0000000000000000 0.0000000000000000
0 0.29999999999999999 -3.4281458563800446E-003 6.6931105797564257E-006 0.0000000000000000 0.0000000000000000
0 0.31000000000000000 6.2313375675726451E-003 6.5382571216129524E-006 0.0000000000000000 0.0000000000000000
0 0.32000000000000001 1.3678894195404100E-003 6.3489917838821408E-006 0.0000000000000000 0.0000000000000000
0 0.33000000000000002 5.1055357209298640E-003 6.1769323859449027E-006 0.0000000000000000 0.0000000000000000
0 0.34000000000000002 8.4842489122825600E-003 6.0909026869763166E-006 0.0000000000000000 0.0000000000000000
0 0.34999999999999998 -4.2265014628085759E-003 5.9532551686265361E-006 0.0000000000000000 0.0000000000000000
0 0.35999999999999999 3.7663286030255789E-003 5.7984017104831204E-006 0.0000000000000000 0.0000000000000000
0 0.37000000000000000 2.2501928062224896E-003 5.5747244931647470E-006 0.0000000000000000 0.0000000000000000
0 0.38000000000000000 -3.3959019252066216E-003 5.5059007339898741E-006 0.0000000000000000 0.0000000000000000
0 0.39000000000000001 4.2398360661487075E-003 5.4026650952275656E-006 0.0000000000000000 0.0000000000000000
0 0.40000000000000002 7.4623537360540230E-003 5.2822235166715592E-006 0.0000000000000000 0.0000000000000000
0 0.40999999999999998 -4.3226482543758430E-004 5.1789878779092067E-006 0.0000000000000000 0.0000000000000000
0 0.41999999999999998 2.5684166627073157E-003 5.0757522391468652E-006 0.0000000000000000 0.0000000000000000
0 0.42999999999999999 9.4080186138674922E-003 4.9381047207971787E-006 0.0000000000000000 0.0000000000000000
0 0.44000000000000000 -5.1109211800852913E-003 4.8348690820348837E-006 0.0000000000000000 0.0000000000000000
0 0.45000000000000001 -2.9366237742928856E-003 4.7488393830663062E-006 0.0000000000000000 0.0000000000000000
0 0.46000000000000002 4.6560477497587585E-003 4.6628096840977159E-006 0.0000000000000000 0.0000000000000000
0 0.46999999999999997 3.4586175757547210E-003 4.6628096840977430E-006 0.0000000000000000 0.0000000000000000
0 0.47999999999999998 -1.1446079388373282E-003 4.4219265269856286E-006 0.0000000000000000 0.0000000000000000
0 0.48999999999999999 9.2863898254657380E-004 4.3531027678107921E-006 0.0000000000000000 0.0000000000000000
0 0.50000000000000000 9.6993839983343273E-003 4.2842790086358828E-006 0.0000000000000000 0.0000000000000000
0 0.51000000000000001 1.9528397547074487E-003 0.0000000000000000 0.0000000000000000 0.0000000000000000
0 0.52000000000000002 -2.8280198823149392E-003 0.0000000000000000 0.0000000000000000 0.0000000000000000
