4.09581 0.000108155
4.94274 0.000500316
4.39545 0.000138383
4.56978 0.000327595
4.08936 0.000150209
4.27035 7.39065e-05
3.98688 0.000109273
4.08862 0.000171979
3.67107 0.000500192
3.85748 0.000127465
4.36859 0.000380687
3.92935 0.000223157
4.4769 0.000476962
3.80529 0.000119213
3.76157 0.000240257
4.62502 0.000159284
4.15034 0.000147327
4.60945 0.000231622
4.55993 0.000164044
4.23631 0.00013063
4.04887 0.000327054
4.06712 0.000421866
4.01834 0.000307884
4.4193 0.000227696
3.7975 0.000127291
4.1583 0.000195499
3.35931 0.000269684
3.97222 0.000733448
3.63132 0.00106459
4.58575 0.00011619
3.80107 0.000294826
3.52167 0.000120558
3.96705 0.000290481
4.18135 0.000116375
3.68343 0.000166674
4.22419 0.000214414
3.32331 6.4074e-05
4.61079 0.000511573
3.66739 0.000532202
4.56334 0.000197391
3.75096 0.000238639
4.2517 0.000361329
4.51229 0.000196006
3.88619 0.000197995
4.24408 0.000126753
4.3055 0.000207507
4.4517 0.000203319
4.164 0.000155009
4.24465 0.000300156
4.37228 0.000137673
4.18265 0.000100982
4.78304 0.000143066
4.00276 0.000132013
3.97619 8.92126e-05
4.93449 0.000170323
5.27294 0.000200366
3.81442 0.000109115
3.72597 0.000121669
3.59143 0.000111623
4.87232 0.000112965
4.11256 0.000130565
3.66521 0.000136772
4.11286 0.000178732
4.78745 0.000143947
3.77592 0.000118087
4.38565 0.000159777
3.6389 0.000281746
3.78334 0.000231524
3.95005 8.32203e-05
3.9849 0.000156195
4.03163 0.000170116
3.5854 8.84933e-05
3.26171 0.000185186
4.4268 5.80882e-05
4.93244 0.000164914
3.62364 0.000258442
3.96314 0.000165051
3.70922 0.000393053
3.72111 0.000165149
4.55206 9.90455e-05
3.70807 0.000126855
4.28246 8.96169e-05
3.94299 0.000123673
3.48775 0.000254704
3.65421 0.000206428
4.3542 7.76124e-05
4.46106 0.000195695
4.5442 7.23457e-05
4.17637 0.000255115
4.46539 0.000203253
4.37657 0.000171523
3.83229 0.00020116
3.97937 0.000257992
4.1869 0.000202019
4.16354 0.000269288
3.89722 0.000165073
4.46472 0.000118754
3.91338 0.000200184
4.11671 0.000652803
5.0698 0.000402967
