# 1st column: wave-vector q/pi
# 2nd column: frequency omega/t
# 3rd column: S(q,omega)

 0  0  0.229264 0.229264 i
 0  0.0044  0.266589 0.266589 i
 0  0.0088  0.331896 0.331896 i
 0  0.0132  0.387503 0.387503 i
 0  0.0176  0.418455 0.418455 i
 0  0.022  0.430398 0.430398 i
 0  0.0264  0.402971 0.402971 i
 0  0.0308  0.311147 0.311147 i
 0  0.0352  0.209498 0.209498 i
 0  0.0396  0.14297 0.14297 i
 0  0.044  0.09145 0.09145 i
 0  0.0484  0.0519521 0.0519521 i
 0  0.0528  0.0319484 0.0319484 i
 0  0.0572  0.0170093 0.0170093 i
 0  0.0616  0.0192306 0.0192306 i
 0  0.066  0.0277597 0.0277597 i
 0  0.0704  0.0429674 0.0429674 i
 0  0.0748  0.0693979 0.0693979 i
 0  0.0792  0.0894467 0.0894467 i
 0  0.0836  0.0744476 0.0744476 i
 0  0.088  0.0332363 0.0332363 i
 0  0.0924  0.0201812 0.0201812 i
 0  0.0968  0.00196742 0.00196742 i
 0  0.1012  0.00278919 0.00278919 i
 0  0.1056  0.0209992 0.0209992 i
 0  0.11  0.0339671 0.0339671 i
 0  0.1144  0.0280794 0.0280794 i
 0  0.1188  0.126428 0.126428 i
 0  0.1232  0.129457 0.129457 i
 0  0.1276  0.101248 0.101248 i
 0  0.132  0.0449711 0.0449711 i
 0  0.1364  0.0273464 0.0273464 i
 0  0.1408  0.066303 0.066303 i
 0  0.1452  0.121335 0.121335 i
 0  0.1496  0.0970749 0.0970749 i
 0  0.154  0.00169506 0.00169506 i
 0  0.1584  0.0239378 0.0239378 i
 0  0.1628  0.0325959 0.0325959 i
 0  0.1672  0.0459107 0.0459107 i
 0  0.1716  0.0660174 0.0660174 i
 0  0.176  0.0876756 0.0876756 i
 0  0.1804  0.0376297 0.0376297 i
 0  0.1848  0.0711071 0.0711071 i
 0  0.1892  0.0574084 0.0574084 i
 0  0.1936  0.100227 0.100227 i
 0  0.198  0.0998917 0.0998917 i
 0  0.2024  0.0598102 0.0598102 i
 0  0.2068  0.00608143 0.00608143 i
 0  0.2112  0.0293451 0.0293451 i
 0  0.2156  0.0218878 0.0218878 i
 0  0.22  0.0381155 0.0381155 i
 0  0.2244  0.0141435 0.0141435 i
 0  0.2288  0.0196776 0.0196776 i
 0  0.2332  0.0489414 0.0489414 i
 0  0.2376  0.00625018 0.00625018 i
 0  0.242  0.0202634 0.0202634 i
 0  0.2464  0.0115021 0.0115021 i
 0  0.2508  0.0431533 0.0431533 i
 0  0.2552  0.0386241 0.0386241 i
 0  0.2596  0.00827506 0.00827506 i
 0  0.264  0.0442018 0.0442018 i
 0  0.2684  0.0514925 0.0514925 i
 0  0.2728  0.0805841 0.0805841 i
 0  0.2772  0.032169 0.032169 i
 0  0.2816  0.0109674 0.0109674 i
 0  0.286  0.00392552 0.00392552 i
 0  0.2904  0.018441 0.018441 i
 0  0.2948  0.0176217 0.0176217 i
 0  0.2992  0.0594336 0.0594336 i
 0  0.3036  0.0786127 0.0786127 i
 0  0.308  0.0181364 0.0181364 i
 0  0.3124  0.00559779 0.00559779 i
 0  0.3168  0.0317356 0.0317356 i
 0  0.3212  0.021909 0.021909 i
 0  0.3256  0.00791831 0.00791831 i
 0  0.33  0.009166 0.009166 i
 0  0.3344  0.014802 0.014802 i
 0  0.3388  0.0189545 0.0189545 i
 0  0.3432  0.027158 0.027158 i
 0  0.3476  0.00452014 0.00452014 i
 0  0.352  0.00379501 0.00379501 i
 0  0.3564  0.0175086 0.0175086 i
 0  0.3608  0.0245339 0.0245339 i
 0  0.3652  0.0079061 0.0079061 i
 0  0.3696  0.00602332 0.00602332 i
 0  0.374  0.0139121 0.0139121 i
 0  0.3784  0.0241289 0.0241289 i
 0  0.3828  0.0117001 0.0117001 i
 0  0.3872  0.0248727 0.0248727 i
 0  0.3916  0.022116 0.022116 i
 0  0.396  0.0311173 0.0311173 i
 0  0.4004  0.0741832 0.0741832 i
 0  0.4048  0.0299635 0.0299635 i
 0  0.4092  0.0384996 0.0384996 i
 0  0.4136  0.0202138 0.0202138 i
 0  0.418  0.0135621 0.0135621 i
 0  0.4224  0.0265159 0.0265159 i
 0  0.4268  0.0204669 0.0204669 i
 0  0.4312  0.00591188 0.00591188 i
 0  0.4356  0.0156172 0.0156172 i
 0  0.44  0.0247186 0.0247186 i
 0.0166667  0  0.26587 0.26587 i
 0.0166667  0.0044  0.305503 0.305503 i
 0.0166667  0.0088  0.379049 0.379049 i
 0.0166667  0.0132  0.454692 0.454692 i
 0.0166667  0.0176  0.529132 0.529132 i
 0.0166667  0.022  0.600579 0.600579 i
 0.0166667  0.0264  0.606716 0.606716 i
 0.0166667  0.0308  0.507969 0.507969 i
 0.0166667  0.0352  0.393107 0.393107 i
 0.0166667  0.0396  0.315556 0.315556 i
 0.0166667  0.044  0.25054 0.25054 i
 0.0166667  0.0484  0.191403 0.191403 i
 0.0166667  0.0528  0.145974 0.145974 i
 0.0166667  0.0572  0.100834 0.100834 i
 0.0166667  0.0616  0.0768308 0.0768308 i
 0.0166667  0.066  0.0725567 0.0725567 i
 0.0166667  0.0704  0.0713063 0.0713063 i
 0.0166667  0.0748  0.0898493 0.0898493 i
 0.0166667  0.0792  0.111832 0.111832 i
 0.0166667  0.0836  0.0963241 0.0963241 i
 0.0166667  0.088  0.0492246 0.0492246 i
 0.0166667  0.0924  0.0289966 0.0289966 i
 0.0166667  0.0968  0.00845697 0.00845697 i
 0.0166667  0.1012  0.00637205 0.00637205 i
 0.0166667  0.1056  0.0129495 0.0129495 i
 0.0166667  0.11  0.0444 0.0444 i
 0.0166667  0.1144  0.0476508 0.0476508 i
 0.0166667  0.1188  0.150868 0.150868 i
