# 1st column: wave-vector q/pi
# 2nd column: frequency omega/t
# 3rd column: S(q,omega)

 0  0  0.0438048 0.0438048 i
 0  0.004  0.0509063 0.0509063 i
 0  0.008  0.0607343 0.0607343 i
 0  0.012  0.069266 0.069266 i
 0  0.016  0.077784 0.077784 i
 0  0.02  0.0843448 0.0843448 i
 0  0.024  0.0884966 0.0884966 i
 0  0.028  0.0884097 0.0884097 i
 0  0.032  0.0755644 0.0755644 i
 0  0.036  0.0481411 0.0481411 i
 0  0.04  0.0146092 0.0146092 i
 0  0.044  0.00840289 0.00840289 i
 0  0.048  0.0162624 0.0162624 i
 0  0.052  0.0441476 0.0441476 i
 0  0.056  0.0242864 0.0242864 i
 0  0.06  0.0136741 0.0136741 i
 0  0.064  0.000497719 0.000497719 i
 0  0.068  0.0228968 0.0228968 i
 0  0.072  0.000501089 0.000501089 i
 0  0.076  0.0594802 0.0594802 i
 0  0.08  0.0271119 0.0271119 i
 0  0.084  0.0154953 0.0154953 i
 0  0.088  0.025547 0.025547 i
 0  0.092  0.00567327 0.00567327 i
 0  0.096  0.053735 0.053735 i
 0  0.1  0.00747562 0.00747562 i
 0  0.104  0.0229934 0.0229934 i
 0  0.108  0.0116443 0.0116443 i
 0  0.112  0.0438868 0.0438868 i
 0  0.116  0.0469396 0.0469396 i
 0  0.12  0.00244943 0.00244943 i
 0  0.124  0.00577536 0.00577536 i
 0  0.128  0.00475771 0.00475771 i
 0  0.132  0.0613984 0.0613984 i
 0  0.136  0.141495 0.141495 i
 0  0.14  0.0924982 0.0924982 i
 0  0.144  0.0571375 0.0571375 i
 0  0.148  0.106761 0.106761 i
 0  0.152  0.195883 0.195883 i
 0  0.156  0.22345 0.22345 i
 0  0.16  0.0401846 0.0401846 i
 0  0.164  0.168852 0.168852 i
 0  0.168  0.239341 0.239341 i
 0  0.172  0.101741 0.101741 i
 0  0.176  0.174453 0.174453 i
 0  0.18  0.214787 0.214787 i
 0  0.184  0.0499608 0.0499608 i
 0  0.188  0.106462 0.106462 i
 0  0.192  0.0587933 0.0587933 i
 0  0.196  0.101025 0.101025 i
 0  0.2  0.181837 0.181837 i
 0  0.204  0.132797 0.132797 i
 0  0.208  0.0267556 0.0267556 i
 0  0.212  0.0363967 0.0363967 i
 0  0.216  0.182834 0.182834 i
 0  0.22  0.325438 0.325438 i
 0  0.224  0.380446 0.380446 i
 0  0.228  0.00762134 0.00762134 i
 0  0.232  0.161892 0.161892 i
 0  0.236  0.324334 0.324334 i
 0  0.24  0.227858 0.227858 i
 0  0.244  0.223076 0.223076 i
 0  0.248  0.0869342 0.0869342 i
 0  0.252  0.163443 0.163443 i
 0  0.256  0.115104 0.115104 i
 0  0.26  0.13862 0.13862 i
 0  0.264  0.155528 0.155528 i
 0  0.268  0.214944 0.214944 i
 0  0.272  0.0628064 0.0628064 i
 0  0.276  0.0562379 0.0562379 i
 0  0.28  0.14211 0.14211 i
 0  0.284  0.17015 0.17015 i
 0  0.288  0.183101 0.183101 i
 0  0.292  0.183064 0.183064 i
 0  0.296  0.237506 0.237506 i
 0  0.3  0.0667707 0.0667707 i
 0  0.304  0.02745 0.02745 i
 0  0.308  0.169704 0.169704 i
 0  0.312  0.131968 0.131968 i
 0  0.316  0.10896 0.10896 i
 0  0.32  0.117613 0.117613 i
 0  0.324  0.0403058 0.0403058 i
 0  0.328  0.074008 0.074008 i
 0  0.332  0.0164695 0.0164695 i
 0  0.336  0.000573694 0.000573694 i
 0  0.34  0.121283 0.121283 i
 0  0.344  0.00645166 0.00645166 i
 0  0.348  0.0256425 0.0256425 i
 0  0.352  0.0522015 0.0522015 i
 0  0.356  0.00865317 0.00865317 i
 0  0.36  0.111573 0.111573 i
 0  0.364  0.13439 0.13439 i
 0  0.368  0.0789224 0.0789224 i
 0  0.372  0.0741522 0.0741522 i
 0  0.376  0.0309939 0.0309939 i
 0  0.38  0.053769 0.053769 i
 0  0.384  0.11402 0.11402 i
 0  0.388  0.0698088 0.0698088 i
 0  0.392  0.0496077 0.0496077 i
 0  0.396  0.0191176 0.0191176 i
 0  0.4  0.0428841 0.0428841 i
 0.0166667  0  0.0348116 0.0348116 i
 0.0166667  0.004  0.038883 0.038883 i
 0.0166667  0.008  0.0465912 0.0465912 i
 0.0166667  0.012  0.057493 0.057493 i
 0.0166667  0.016  0.0741929 0.0741929 i
 0.0166667  0.02  0.0991239 0.0991239 i
 0.0166667  0.024  0.132533 0.132533 i
 0.0166667  0.028  0.161854 0.161854 i
 0.0166667  0.032  0.164488 0.164488 i
 0.0166667  0.036  0.122422 0.122422 i
 0.0166667  0.04  0.0581298 0.0581298 i
 0.0166667  0.044  0.00717691 0.00717691 i
 0.0166667  0.048  0.0199155 0.0199155 i
 0.0166667  0.052  0.0433426 0.0433426 i
 0.0166667  0.056  0.017159 0.017159 i
 0.0166667  0.06  0.00387911 0.00387911 i
 0.0166667  0.064  0.0151407 0.0151407 i
 0.0166667  0.068  0.0521431 0.0521431 i
 0.0166667  0.072  0.0290168 0.0290168 i
 0.0166667  0.076  0.0183778 0.0183778 i
 0.0166667  0.08  8.69037e-05 8.69037e-05 i
 0.0166667  0.084  0.00757967 0.00757967 i
 0.0166667  0.088  0.0510344 0.0510344 i
 0.0166667  0.092  0.0450238 0.0450238 i
 0.0166667  0.096  0.0865827 0.0865827 i
 0.0166667  0.1  0.0304935 0.0304935 i
 0.0166667  0.104  0.0202642 0.0202642 i
 0.0166667  0.108  0.00305392 0.00305392 i
 0.0166667  0.112  0.0538828 0.0538828 i
 0.0166667  0.116  0.0671201 0.0671201 i
 0.0166667  0.12  0.0258914 0.0258914 i
 0.0166667  0.124  0.0281993 0.0281993 i
 0.0166667  0.128  0.0216722 0.0216722 i
 0.0166667  0.132  0.117231 0.117231 i
 0.0166667  0.136  0.18503 0.18503 i
 0.0166667  0.14  0.0899295 0.0899295 i
 0.0166667  0.144  0.0654962 0.0654962 i
 0.0166667  0.148  0.097871 0.097871 i
 0.0166667  0.152  0.214837 0.214837 i
 0.0166667  0.156  0.238649 0.238649 i
 0.0166667  0.16  0.0244089 0.0244089 i
 0.0166667  0.164  0.277383 0.277383 i
 0.0166667  0.168  0.338904 0.338904 i
 0.0166667  0.172  0.134316 0.134316 i
 0.0166667  0.176  0.151037 0.151037 i
 0.0166667  0.18  0.23362 0.23362 i
 0.0166667  0.184  0.0198109 0.0198109 i
 0.0166667  0.188  0.102051 0.102051 i
 0.0166667  0.192  0.099957 0.099957 i
 0.0166667  0.196  0.131419 0.131419 i
 0.0166667  0.2  0.217887 0.217887 i
 0.0166667  0.204  0.163264 0.163264 i
 0.0166667  0.208  0.015435 0.015435 i
 0.0166667  0.212  0.0120591 0.0120591 i
 0.0166667  0.216  0.285278 0.285278 i
 0.0166667  0.22  0.38863 0.38863 i
 0.0166667  0.224  0.465025 0.465025 i
 0.0166667  0.228  0.0328377 0.0328377 i
 0.0166667  0.232  0.228158 0.228158 i
 0.0166667  0.236  0.452673 0.452673 i
 0.0166667  0.24  0.378626 0.378626 i
 0.0166667  0.244  0.380961 0.380961 i
 0.0166667  0.248  0.146413 0.146413 i
 0.0166667  0.252  0.215707 0.215707 i
 0.0166667  0.256  0.125501 0.125501 i
 0.0166667  0.26  0.148958 0.148958 i
 0.0166667  0.264  0.141598 0.141598 i
 0.0166667  0.268  0.272402 0.272402 i
 0.0166667  0.272  0.0788168 0.0788168 i
 0.0166667  0.276  0.101345 0.101345 i
 0.0166667  0.28  0.18338 0.18338 i
 0.0166667  0.284  0.248583 0.248583 i
 0.0166667  0.288  0.234037 0.234037 i
 0.0166667  0.292  0.219018 0.219018 i
 0.0166667  0.296  0.323779 0.323779 i
 0.0166667  0.3  0.0783186 0.0783186 i
 0.0166667  0.304  0.0543171 0.0543171 i
 0.0166667  0.308  0.20574 0.20574 i
 0.0166667  0.312  0.148089 0.148089 i
 0.0166667  0.316  0.134169 0.134169 i
 0.0166667  0.32  0.142325 0.142325 i
 0.0166667  0.324  0.0508449 0.0508449 i
 0.0166667  0.328  0.105208 0.105208 i
 0.0166667  0.332  0.00227993 0.00227993 i
 0.0166667  0.336  0.00457039 0.00457039 i
 0.0166667  0.34  0.195833 0.195833 i
 0.0166667  0.344  0.0299799 0.0299799 i
 0.0166667  0.348  0.0692063 0.0692063 i
 0.0166667  0.352  0.0201045 0.0201045 i
 0.0166667  0.356  0.0603085 0.0603085 i
 0.0166667  0.36  0.135298 0.135298 i
 0.0166667  0.364  0.179182 0.179182 i
 0.0166667  0.368  0.116 0.116 i
 0.0166667  0.372  0.0953799 0.0953799 i
 0.0166667  0.376  0.0241126 0.0241126 i
 0.0166667  0.38  0.057527 0.057527 i
 0.0166667  0.384  0.153555 0.153555 i
 0.0166667  0.388  0.110942 0.110942 i
 0.0166667  0.392  0.10337 0.10337 i
 0.0166667  0.396  0.0250121 0.0250121 i
 0.0166667  0.4  0.0338775 0.0338775 i
 0.0333333  0  0.0097216 0.0097216 i
 0.0333333  0.004  0.00865338 0.00865338 i
 0.0333333  0.008  0.0108177 0.0108177 i
 0.0333333  0.012  0.0197013 0.0197013 i
 0.0333333  0.016  0.0378353 0.0378353 i
 0.0333333  0.02  0.0709741 0.0709741 i
 0.0333333  0.024  0.119714 0.119714 i
 0.0333333  0.028  0.166113 0.166113 i
 0.0333333  0.032  0.183653 0.183653 i
 0.0333333  0.036  0.152467 0.152467 i
 0.0333333  0.04  0.102895 0.102895 i
 0.0333333  0.044  0.0658722 0.0658722 i
 0.0333333  0.048  0.0386114 0.0386114 i
 0.0333333  0.052  0.0353561 0.0353561 i
 0.0333333  0.056  0.0447464 0.0447464 i
 0.0333333  0.06  0.0417432 0.0417432 i
 0.0333333  0.064  0.042972 0.042972 i
 0.0333333  0.068  0.0793294 0.0793294 i
 0.0333333  0.072  0.0731215 0.0731215 i
 0.0333333  0.076  0.0876161 0.0876161 i
 0.0333333  0.08  0.0608777 0.0608777 i
 0.0333333  0.084  0.0609977 0.0609977 i
 0.0333333  0.088  0.0821012 0.0821012 i
 0.0333333  0.092  0.104594 0.104594 i
 0.0333333  0.096  0.108568 0.108568 i
 0.0333333  0.1  0.0735211 0.0735211 i
 0.0333333  0.104  0.0165952 0.0165952 i
 0.0333333  0.108  0.0518142 0.0518142 i
 0.0333333  0.112  0.0321832 0.0321832 i
 0.0333333  0.116  0.0560685 0.0560685 i
 0.0333333  0.12  0.0456101 0.0456101 i
 0.0333333  0.124  0.0648555 0.0648555 i
 0.0333333  0.128  0.0526253 0.0526253 i
 0.0333333  0.132  0.158631 0.158631 i
