# Fig. 1A
# Two-orbital Haldane model
# Dynamical spin-structure factor S(q,omega)
# for Hund exchange Jh/U=0.25
# for interaction U/W=0.5 (W=1)
# in the function of wavevector q and frequency normalized by J

# 1st column: wave vector q/pi
# 2nd column: frequency omega normalized by effective exchange J
# 3rd column: S(q,omega)

 1  0  0.0364851
 1  0.015625  0.0402639
 1  0.03125  0.0439976
 1  0.046875  0.0476011
 1  0.0625  0.0506468
 1  0.078125  0.0528344
 1  0.09375  0.0537836
 1  0.109375  0.0530952
 1  0.125  0.0512292
 1  0.140625  0.048874
 1  0.15625  0.0464524
 1  0.171875  0.0444489
 1  0.1875  0.0428722
 1  0.203125  0.0416353
 1  0.21875  0.0408216
 1  0.234375  0.040448
 1  0.25  0.0403743
 1  0.265625  0.0409512
 1  0.28125  0.0420322
 1  0.296875  0.0435153
 1  0.3125  0.0452445
 1  0.328125  0.0471836
 1  0.34375  0.0491657
 1  0.359375  0.0509433
 1  0.375  0.0521588
 1  0.390625  0.0527954
 1  0.40625  0.0532257
 1  0.421875  0.053022
 1  0.4375  0.0523434
 1  0.453125  0.0508828
 1  0.46875  0.0488497
 1  0.484375  0.0463421
 1  0.5  0.0435554
 1  0.515625  0.0407314
 1  0.53125  0.038065
 1  0.546875  0.035898
 1  0.5625  0.0342521
 1  0.578125  0.032975
 1  0.59375  0.03242
 1  0.609375  0.0327824
 1  0.625  0.0336278
 1  0.640625  0.0351149
 1  0.65625  0.0366844
 1  0.671875  0.0381678
 1  0.6875  0.0393746
 1  0.703125  0.0405995
 1  0.71875  0.0418029
 1  0.734375  0.0425894
 1  0.75  0.0427559
 1  0.765625  0.0427353
 1  0.78125  0.0426042
 1  0.796875  0.0412875
 1  0.8125  0.0399449
 1  0.828125  0.0383113
 1  0.84375  0.0370361
 1  0.859375  0.034225
 1  0.875  0.0330643
 1  0.890625  0.0317291
 1  0.90625  0.0309826
 1  0.921875  0.029895
 1  0.9375  0.0278873
 1  0.953125  0.0280667
 1  0.96875  0.0275293
 1  0.984375  0.0265554
 1  1  0.0267665
 1  1.01562  0.0272951
 1  1.03125  0.0280746
 1  1.04687  0.0287274
 1  1.0625  0.0291115
 1  1.07812  0.0300447
 1  1.09375  0.0302887
 1  1.10937  0.0301402
 1  1.125  0.0305499
 1  1.14062  0.0303917
 1  1.15625  0.0302833
 1  1.17187  0.0308127
